Unnamed: 0,gold_difference,team_win,herald_difference,dragon_difference,turret_difference,kda_difference_top,kda_difference_jungle,kda_difference_mid,kda_difference_ad,kda_difference_sp,score_lane,score_role
1731,-9096.0,0,0,-1.0,2.0,-4.0,-6.33,-4.0,-6.33,-6.0,1.0,0.0
2078,-525.0,0,0,0.0,0.0,0.3299999999999999,-3.75,-2.34,-2.0,1.0,-1.0,0.0
6078,-2044.0,1,1,1.0,0.0,-0.8300000000000001,2.0,1.5,-5.0,0.6699999999999999,-2.0,0.0
1087,1318.0,1,2,-2.0,-1.0,-2.4,-1.0,-1.53,2.13,3.83,1.0,0.0
5155,5916.0,1,0,-1.0,0.0,0.0,4.2,3.0,7.25,2.0,1.0,0.0
5390,-1300.0,1,-2,1.0,0.0,-1.5,-2.0,-2.7,3.0,3.5,-2.0,-1.0
5100,6696.0,1,1,-2.0,0.0,0.0,3.17,11.6,2.0,1.75,0.0,1.0
2478,-270.0,0,1,0.0,0.0,2.5,-2.0,-2.0,7.4,1.83,-1.0,0.0
5846,-8691.0,0,-2,0.0,1.0,-6.0,-9.0,-6.25,-3.5,-1.5,1.0,0.0
7312,-6621.0,0,-2,1.0,0.0,-0.8699999999999999,-8.75,-10.75,-2.0,-4.0,-1.0,-1.0
6567,-167.0,0,2,1.0,0.0,-1.0,-5.0,-4.0,4.0,-1.0699999999999998,-2.0,-1.0
7310,-7124.0,0,0,1.0,0.0,-3.83,-6.4,-4.67,2.0,1.0,1.0,1.0
2431,-9611.0,0,-1,1.0,3.0,1.5,-7.17,-6.67,-2.0,-4.5,1.0,0.0
7713,261.0,0,1,2.0,0.0,-1.5,2.67,-5.0,2.1,-5.8,1.0,-1.0
9199,540.0,1,1,0.0,0.0,-1.0,-1.0,-2.0,0.75,1.0,2.0,1.0
2126,-8205.0,0,-2,-1.0,3.0,-2.0,5.0,-2.75,-2.0,-0.5,-1.0,1.0
2928,11207.0,1,1,-1.0,-2.0,4.8,6.25,10.0,-3.0,-2.5,1.0,0.0
7846,3740.0,0,0,-2.0,-1.0,-2.5,3.0,0.33,10.5,4.0,2.0,-2.0
4720,797.0,1,0,0.0,0.0,3.0,3.33,0.5,2.0,7.5,-1.0,0.0
1179,-11251.0,0,0,2.0,1.0,-5.0,-5.5,-4.67,-4.43,-2.67,1.0,-1.0
7017,4633.0,1,2,-1.0,-1.0,2.67,4.0,2.0,0.0,1.33,0.0,2.0
3743,7404.0,1,0,-1.0,0.0,2.0,3.25,4.0,10.5,6.21,-1.0,1.0
830,-3245.0,0,1,1.0,0.0,-1.5,-3.0,3.33,-2.5,-0.3299999999999999,1.0,0.0
4586,4619.0,1,0,1.0,0.0,0.0,1.5,6.0,4.67,4.0,2.0,1.0
2039,1146.0,0,1,-1.0,0.0,-1.2,2.0,-0.33,-2.0,2.0,-4.0,0.0
9566,6835.0,1,2,0.0,-2.0,-0.3,4.5,7.5,3.83,3.25,-3.0,-1.0
2014,-14115.0,0,-1,0.0,3.0,-3.67,-4.62,-2.25,-6.2,-4.5,-2.0,0.0
4100,-4588.0,0,-2,2.0,0.0,-2.33,-1.0,-1.6,-2.0,-2.5,1.0,1.0
9731,-855.0,0,-1,1.0,1.0,2.34,3.0,6.0,-2.5,-1.5,0.0,-1.0
8373,-3941.0,0,0,-1.0,2.0,2.17,1.25,1.0,1.5,0.1699999999999999,0.0,-2.0
8050,-2950.0,1,-2,0.0,1.0,-1.25,-2.17,-0.33,1.0,-0.8300000000000001,0.0,1.0
9783,-10845.0,0,-1,-1.0,2.0,-3.0,-6.0,0.5,-2.79,-6.67,-1.0,-2.0
6980,-16112.0,0,-1,1.0,4.0,-1.17,-6.07,-3.0,-11.5,-12.2,0.0,0.0
9602,-3943.0,1,-1,1.0,1.0,-7.75,-4.5,0.5,-6.0,-2.33,-2.0,-1.0
5609,7089.0,1,0,-2.0,-1.0,1.5,9.0,2.0,5.75,15.5,0.0,0.0
8238,-841.0,1,-1,2.0,1.0,0.0,4.67,0.5,-1.5,-2.0,1.0,-1.0
1724,4834.0,1,2,0.0,-1.0,-0.33,6.0,1.9,0.0,2.0,-3.0,-1.0
2639,-1223.0,1,0,2.0,0.0,2.5,6.75,-1.0,-1.58,-7.75,1.0,1.0
8589,3493.0,1,0,1.0,0.0,-3.5,-1.0,1.0,-1.0,2.5,0.0,-1.0
8113,-158.0,0,2,1.0,-1.0,5.33,2.0,2.0,-8.75,-8.8,0.0,-1.0
4274,-626.0,1,0,1.0,0.0,1.17,-0.5,-6.5,-3.0,-1.0,1.0,1.0
1230,-5543.0,0,0,1.0,1.0,-0.5,0.33,-0.6699999999999999,-2.0,1.0,-2.0,1.0
3608,-6711.0,0,-2,2.0,2.0,-4.36,-2.4,-3.0,4.0,-1.5,0.0,1.0
4465,3192.0,0,2,1.0,-1.0,2.0,4.0,-0.5,2.0,1.0,1.0,-1.0
4992,339.0,1,2,0.0,1.0,-0.5,7.5,3.0,1.5,-0.5,1.0,2.0
2313,2756.0,1,-1,-2.0,0.0,2.5,-1.25,5.67,0.25,5.0,-2.0,0.0
6906,-1237.0,0,0,2.0,0.0,-1.0,1.17,-0.5,0.0,-5.0,-1.0,-1.0
5991,86.0,0,2,0.0,0.0,0.5,4.33,1.0,-1.08,-1.0,-1.0,-1.0
3225,13120.0,1,1,0.0,-3.0,8.0,4.9,5.5,3.5,4.17,-1.0,-1.0
8318,3170.0,0,2,2.0,-1.0,-1.0,-0.5,1.0,3.0,3.5,2.0,0.0
8660,-435.0,0,2,2.0,1.0,0.83,-3.0,-4.33,-3.0,-1.5,0.0,0.0
9729,760.0,1,2,1.0,0.0,1.5,-5.5,-1.33,-6.0,0.33,0.0,-1.0
8085,-7611.0,0,-2,0.0,0.0,-4.0,-1.73,-8.0,-8.0,-9.0,-3.0,0.0
580,2216.0,1,2,-1.0,0.0,3.0,0.3299999999999999,-2.0,4.0,5.5,0.0,0.0
8532,-1626.0,0,2,0.0,0.0,-1.0,-2.67,5.0,-1.0,-5.67,0.0,-1.0
4779,4610.0,0,2,0.0,-1.0,4.0,2.25,0.5,6.67,4.0,1.0,0.0
3905,2615.0,1,2,-1.0,-1.0,-2.0,6.6,4.0,2.17,4.9,1.0,0.0
6857,-3338.0,1,1,1.0,0.0,-0.8300000000000001,-1.0,-1.5,-2.5,-2.0,-1.0,-1.0
528,7717.0,1,1,-1.0,-1.0,4.8,11.0,-3.75,4.5,3.4,-1.0,1.0
154,1590.0,0,0,1.0,-1.0,-2.5,-4.33,4.5,-0.25,1.75,0.0,0.0
9260,-641.0,1,2,-1.0,-1.0,0.0,-1.8,-9.0,4.0,-1.5,1.0,0.0
5718,2121.0,1,2,-1.0,-1.0,0.53,-2.0,-4.0,0.0,-4.0,0.0,1.0
4397,-3988.0,0,-2,-1.0,1.0,-2.33,-5.5,-1.0,-5.67,-3.0,1.0,-1.0
6772,-710.0,0,-1,0.0,0.0,-6.67,-4.9,0.5,7.67,3.9,-2.0,-1.0
212,963.0,1,0,1.0,0.0,1.33,-3.5,1.0,1.0,3.0,1.0,-2.0
4512,-357.0,0,-2,-1.0,0.0,-2.0,-2.0,-2.0,1.84,-1.0,-1.0,-1.0
2915,2765.0,1,2,-2.0,-1.0,2.0,2.0,-3.0,5.5,12.8,4.0,0.0
610,-2453.0,0,2,0.0,1.0,-2.67,2.67,-0.5,-3.5,-2.67,1.0,0.0
2325,-8302.0,0,2,-2.0,1.0,-4.83,-2.5,-3.17,-5.4,-13.5,-1.0,0.0
348,-265.0,0,-2,2.0,0.0,-5.0,1.0,-1.0,4.0,5.0,-1.0,1.0
3550,-5342.0,0,1,1.0,0.0,-7.0,-5.0,-4.67,-0.75,-0.5800000000000001,2.0,0.0
7773,-2396.0,0,0,0.0,0.0,0.42,-7.67,-3.33,-0.5,1.5,0.0,2.0
987,3472.0,1,2,0.0,0.0,-4.0,0.0,3.0,5.33,5.33,1.0,0.0
9769,-8573.0,0,-1,1.0,2.0,-11.88,-11.83,-13.4,-0.6000000000000001,-0.92,0.0,-1.0
8103,5904.0,1,1,-1.0,-2.0,0.0,3.0,3.0,-5.0,-1.0,0.0,1.0
3027,-6300.0,0,-1,1.0,1.0,0.17,-7.0,-2.7,-4.33,-6.25,1.0,1.0
5548,6730.0,1,2,-2.0,0.0,0.0,7.33,7.0,6.0,7.0,0.0,1.0
5170,-8817.0,0,-2,2.0,1.0,1.0,-6.0,-10.75,-6.0,-10.67,0.0,0.0
6441,7657.0,1,0,-1.0,0.0,7.6,6.0,-0.5,0.6000000000000001,0.0,2.0,-1.0
6898,1473.0,1,2,0.0,0.0,2.67,4.0,0.1699999999999999,-3.0,1.5,2.0,1.0
9877,-2020.0,1,0,1.0,0.0,-1.0,-8.67,-2.0,-1.73,-0.6699999999999999,1.0,0.0
2511,-69.0,1,0,2.0,0.0,3.4,4.67,1.15,-4.17,-2.0,1.0,0.0
9911,-10572.0,0,0,2.0,2.0,0.7,-2.0,-5.0,-3.6,-11.75,-1.0,1.0
6781,-1072.0,1,2,1.0,0.0,1.0,-1.0,2.0,-3.0,2.1,1.0,1.0
7893,3446.0,1,2,1.0,-2.0,3.75,-0.8300000000000001,1.67,-2.17,-1.33,-3.0,-2.0
6792,4419.0,1,0,-1.0,-1.0,1.5,11.0,2.33,3.25,-0.4499999999999999,-3.0,0.0
8650,-3932.0,0,0,1.0,0.0,0.0,-1.0,2.0,0.4199999999999999,-7.0,0.0,0.0
6365,7837.0,1,2,-2.0,-2.0,10.0,4.0,1.0,6.75,-0.33,2.0,0.0
8414,3695.0,0,1,1.0,0.0,-1.0,1.5,6.25,4.33,8.33,-1.0,0.0
2243,1329.0,1,-1,-2.0,1.0,2.5,3.33,5.0,-3.25,-1.25,3.0,-1.0
1507,2085.0,0,0,1.0,-1.0,-0.37,0.75,-0.75,1.75,-2.5,-2.0,-2.0
4929,-3142.0,1,-2,0.0,1.0,2.0,-2.33,0.0,-1.0,-2.0,1.0,-1.0
405,3790.0,1,0,-1.0,0.0,2.0,8.17,6.0,-0.5,0.5,0.0,-1.0
9997,-12256.0,0,-1,1.0,2.0,-3.0,-3.14,-10.0,-4.67,-3.67,2.0,1.0
9683,-5187.0,0,0,2.0,0.0,-3.5,-3.4,-1.0,-1.5,-6.0,-1.0,0.0
8683,1144.0,1,0,-1.0,0.0,2.0,-1.0,-2.5,2.0,2.0,0.0,1.0
9685,1092.0,1,2,-1.0,0.0,3.0,-4.0,-2.5,-0.6699999999999999,-0.5,1.0,1.0
8133,4553.0,1,-1,-1.0,0.0,0.0,-3.5,6.0,2.25,0.0,1.0,0.0
5866,2275.0,0,2,-1.0,-1.0,-1.33,-2.83,1.5,0.8300000000000001,-5.67,-1.0,-2.0
1207,9676.0,1,1,-1.0,-1.0,6.0,1.47,6.67,3.0,8.67,0.0,-2.0
762,5388.0,1,2,-2.0,-1.0,0.0,3.5,1.0,3.25,6.0,-1.0,-2.0
2721,408.0,1,0,0.0,0.0,-2.0,-0.5,-1.0,1.0,0.0,0.0,1.0
7528,5166.0,1,2,-2.0,0.0,0.5,-3.33,4.67,8.0,9.75,-1.0,0.0
2894,1331.0,1,2,1.0,-1.0,0.0,-2.5,-2.0,-4.33,-3.0,1.0,-1.0
1292,-644.0,0,0,1.0,0.0,2.0,-4.0,-1.17,1.67,1.17,-3.0,-1.0
291,-2679.0,1,0,-2.0,2.0,0.83,1.0,2.0,-1.25,0.5,0.0,1.0
7407,963.0,0,0,1.0,1.0,-2.67,-2.1,-0.5,1.67,1.67,-1.0,0.0
1197,-979.0,0,0,-2.0,0.0,-0.6699999999999999,2.0,2.0,1.0,-4.0,1.0,-1.0
8165,-15704.0,0,-1,1.0,4.0,-7.67,-5.71,-2.64,-7.25,-15.75,-1.0,-1.0
8657,4787.0,1,2,-1.0,-1.0,0.0,-1.5,4.0,1.0,3.33,1.0,-1.0
1514,-2998.0,0,1,1.0,-1.0,-1.75,-3.0,-2.0,-5.0,-9.0,1.0,-1.0
15,-4908.0,0,-1,1.0,1.0,-2.0,-4.0,2.0,-1.5,-4.0,0.0,0.0
3654,2968.0,1,0,0.0,-1.0,3.3,-1.67,-2.0,0.2299999999999999,0.75,2.0,2.0
3120,-3401.0,1,-2,1.0,1.0,1.0,-4.0,0.0,-1.5,0.0,0.0,1.0
4556,801.0,0,1,-2.0,0.0,-6.0,6.5,2.0,2.83,7.0,-2.0,1.0
904,-3434.0,0,-2,2.0,0.0,-0.33,-4.33,-7.75,-5.0,-2.0,-2.0,0.0
3685,-4459.0,0,0,0.0,3.0,-2.33,-6.0,-0.5,0.5,-1.0,0.0,0.0
1047,8162.0,1,2,0.0,-2.0,3.5,8.67,4.8,-1.0,0.0,1.0,0.0
592,-8536.0,0,2,2.0,0.0,-2.67,-11.0,-6.5,-0.75,0.0,2.0,0.0
3534,8412.0,1,1,-1.0,-2.0,1.67,7.0,0.5,5.25,8.5,2.0,2.0
7506,-2790.0,1,2,0.0,0.0,-3.0,-2.08,-1.67,-0.6499999999999999,-10.0,2.0,-1.0
4405,-1342.0,0,-2,-1.0,3.0,-0.66,1.0,-3.75,5.67,5.0,0.0,-1.0
6938,195.0,1,2,-1.0,1.0,4.33,-0.1699999999999999,-4.0,-3.67,0.0,-1.0,0.0
6921,-5206.0,0,-1,1.0,2.0,-5.0,-1.67,-3.6,0.0,2.83,1.0,0.0
6676,3999.0,1,1,1.0,-1.0,3.5,-1.5,-1.33,2.5,-1.0,0.0,0.0
5773,216.0,1,2,-2.0,0.0,1.5,2.0,-0.5,6.67,6.67,-2.0,-1.0
1283,-3455.0,0,-2,0.0,0.0,-5.67,-3.5,-4.33,1.67,5.5,0.0,-1.0
2625,5177.0,1,2,1.0,0.0,6.0,4.67,3.0,7.0,4.0,1.0,-2.0
6530,6436.0,0,0,-1.0,-1.0,-1.33,1.75,10.0,0.0,-1.25,2.0,-1.0
2270,-7632.0,0,1,1.0,1.0,-4.67,-9.6,-10.86,-5.5,-6.0,2.0,0.0
5765,-3865.0,0,-2,1.0,1.0,-1.25,0.0,0.0,-3.0,-1.0,1.0,0.0
425,-10278.0,0,1,-1.0,1.0,-7.0,-9.67,-8.67,-9.0,-10.5,0.0,-1.0
6108,-1077.0,1,2,-1.0,-1.0,0.0,-1.0,1.0,1.67,4.0,4.0,1.0
6854,-1836.0,0,0,-1.0,0.0,-2.0,2.67,-1.0,1.0,4.25,-4.0,-2.0
6046,53.0,0,-2,2.0,0.0,0.0,-3.67,1.0,-1.75,-0.6699999999999999,0.0,-1.0
8669,-3343.0,0,2,-1.0,1.0,-5.0,-0.1699999999999999,-1.0,-3.0,-3.0,3.0,2.0
7756,-3327.0,0,0,-1.0,1.0,-3.0,0.0,-5.33,0.0,-0.5,2.0,1.0
596,-2044.0,1,0,2.0,-1.0,-0.5,-2.0,0.6699999999999999,-3.0,-2.67,4.0,1.0
8060,-2718.0,1,0,-1.0,0.0,-6.0,2.0,-4.67,1.0,6.25,1.0,0.0
6331,498.0,0,2,-1.0,0.0,-2.0,2.7,-7.4,-0.1699999999999999,3.0,1.0,1.0
8821,3165.0,1,2,-2.0,-1.0,-1.67,2.0,6.5,-0.5,5.0,1.0,-1.0
2593,-3914.0,0,0,-2.0,0.0,-6.0,5.25,0.75,-1.83,-6.75,-1.0,-2.0
7106,4427.0,1,2,1.0,-2.0,4.0,0.0,0.08,0.5,-2.5,0.0,0.0
4664,5454.0,1,2,1.0,-1.0,5.75,-3.5,0.3299999999999999,-4.0,-1.0,1.0,1.0
5070,7851.0,1,1,-1.0,-2.0,7.0,2.6,0.0,1.0,5.0,0.0,-1.0
3185,3146.0,1,1,-2.0,0.0,2.67,7.0,6.33,4.67,2.17,0.0,0.0
8166,-1213.0,0,-1,1.0,0.0,1.66,-7.4,1.33,-9.0,-2.0,-1.0,0.0
3139,6696.0,1,1,-1.0,-1.0,5.0,4.33,5.67,2.0,6.5,-2.0,0.0
2062,-2360.0,0,2,2.0,1.0,2.0,-5.0,-2.25,-7.75,-5.0,-1.0,-1.0
9540,-4124.0,0,1,1.0,0.0,-4.0,4.0,1.5,-9.4,-3.2,-1.0,-1.0
4591,308.0,0,-2,1.0,0.0,-0.5,1.0,0.5,0.0,2.0,1.0,1.0
6109,5407.0,1,2,-2.0,0.0,-1.0,-0.1699999999999999,4.0,3.6,10.5,0.0,0.0
4087,1123.0,1,0,-1.0,0.0,0.0,-0.5,-4.0,-5.0,-3.4,0.0,-1.0
2958,-4153.0,0,0,-1.0,1.0,-7.67,-2.0,-4.0,-4.0,-3.5,-1.0,-2.0
7770,-2541.0,1,-2,-1.0,0.0,-2.25,-1.0,-2.0,1.0,3.0,-1.0,0.0
8957,-543.0,0,2,1.0,0.0,4.0,1.0,2.0,-5.75,-3.0,0.0,0.0
1237,-5232.0,0,-2,-1.0,1.0,-4.75,1.25,1.5,0.0,2.0,1.0,0.0
9630,-6739.0,0,-1,2.0,1.0,-3.75,-1.0699999999999998,-1.25,-2.0,-0.5,1.0,0.0
5344,-3842.0,1,0,0.0,2.0,-0.66,1.33,-5.0,1.83,0.5,-2.0,1.0
1145,-2180.0,0,0,-1.0,0.0,-4.5,-8.67,-0.3299999999999999,-3.0,-5.0,-2.0,0.0
8461,1976.0,1,2,1.0,-1.0,5.33,-4.0,1.0,-2.67,0.8300000000000001,-1.0,0.0
6669,11098.0,1,1,-1.0,-3.0,3.5,8.25,5.0,4.17,6.8,2.0,0.0
7168,-1472.0,1,-2,0.0,1.0,-0.25,-1.0,-1.0,3.5,2.33,2.0,1.0
4440,-4974.0,0,-1,-1.0,0.0,2.0,-1.0,0.0,-5.75,-1.67,3.0,0.0
9084,-3603.0,1,0,0.0,0.0,-0.5,-3.5,-4.0,-4.0,-2.75,-2.0,0.0
5129,7901.0,1,2,-2.0,-2.0,0.0,1.0,4.0,4.5,7.5,-1.0,-1.0
2077,-5933.0,0,-2,1.0,1.0,-5.75,-8.0,-0.6699999999999999,-3.0,-6.5,-3.0,0.0
1310,-8435.0,0,-1,1.0,1.0,0.0,-7.0,-2.5,-4.0,-3.8,-1.0,0.0
3701,426.0,0,2,0.0,0.0,-0.6699999999999999,-0.5,2.0,-1.67,-1.5,2.0,1.0
1180,-12601.0,0,-2,2.0,2.0,-5.83,-5.67,-1.0,-6.0,-1.0,0.0,2.0
8330,3223.0,1,2,1.0,-2.0,2.4,6.75,2.0,0.0,0.1,0.0,2.0
1379,-8142.0,0,-1,-1.0,1.0,-0.5,-10.25,0.85,-9.33,-10.17,0.0,0.0
3406,833.0,0,2,1.0,-1.0,0.0,1.93,1.0,-2.25,-2.0,1.0,1.0
6747,3635.0,0,2,1.0,-1.0,-0.5,-0.33,5.25,2.17,-6.0,1.0,0.0
1130,-1894.0,0,2,-1.0,0.0,2.0,1.5,-1.17,-3.5,-3.0,-2.0,-1.0
7921,1648.0,0,-2,-1.0,0.0,6.86,-2.16,2.2,-2.5,4.0,0.0,1.0
9619,-2862.0,0,-2,1.0,1.0,-1.33,4.0,-1.0,-0.5,4.0,0.0,1.0
9252,6068.0,1,0,0.0,0.0,-1.05,-1.5,0.1699999999999999,5.0,3.42,-1.0,1.0
8139,-3364.0,0,0,-1.0,0.0,-0.25,-2.4,-2.17,-4.0,0.75,1.0,1.0
3803,2936.0,0,2,0.0,-1.0,1.0,1.17,2.0,-5.0,-3.5,-2.0,0.0
8147,4791.0,1,2,1.0,-1.0,2.79,0.0,0.6600000000000001,-0.3999999999999999,0.4199999999999999,1.0,0.0
5907,-7066.0,0,2,-1.0,0.0,-1.0,-1.0,-1.0,-5.0,-4.0,2.0,1.0
1448,374.0,1,0,0.0,0.0,0.0,-1.0,-3.33,3.0,3.0,-1.0,-1.0
4380,13201.0,1,1,-2.0,-1.0,7.0,12.71,6.8,5.5,10.0,1.0,1.0
4359,1795.0,1,2,1.0,-1.0,0.0,-0.75,-0.1699999999999999,0.5,1.0,2.0,0.0
936,721.0,1,2,-1.0,0.0,-4.67,-2.5,3.0,2.5,9.4,-1.0,0.0
4622,-12727.0,0,-1,1.0,3.0,1.2,-9.0,-3.5,-6.88,-13.8,2.0,0.0
208,2188.0,1,2,1.0,-1.0,1.5,2.33,4.5,0.5,-1.0,0.0,0.0
7292,-7110.0,0,-2,1.0,2.0,-3.21,-9.0,-2.0,-4.67,-2.0,2.0,-1.0
1291,-5321.0,0,-1,1.0,2.0,0.25,-0.4499999999999999,2.0,-1.75,6.75,2.0,0.0
6456,739.0,0,1,0.0,0.0,0.0,3.33,-0.8300000000000001,3.0,-1.3,0.0,1.0
2509,3060.0,1,2,1.0,-1.0,-0.3299999999999999,3.4,3.5,0.6000000000000001,-0.25,0.0,2.0
11,4767.0,0,2,-2.0,0.0,-3.25,7.25,2.67,4.5,6.5,0.0,0.0
2927,9373.0,1,1,-1.0,-1.0,1.5,2.0,8.0,2.0,5.0,1.0,0.0
7563,-321.0,0,0,2.0,0.0,2.5,-1.0,-4.83,-6.5,-1.92,0.0,-1.0
9670,-9581.0,0,-1,2.0,0.0,-1.27,-9.0,-3.5,-5.8,-7.5,1.0,1.0
4762,-1998.0,0,-2,1.0,0.0,-1.5,-1.5,-5.0,-2.0,-0.5,-1.0,2.0
6197,1432.0,0,0,1.0,0.0,5.0,-0.25,4.0,-1.0,-2.0,-1.0,1.0
518,-3504.0,0,-2,1.0,1.0,-1.17,-2.33,-1.5,0.33,-2.0,-4.0,0.0
6494,-3788.0,0,1,-1.0,1.0,-1.0,0.5,6.33,-9.0,-1.67,1.0,0.0
5979,-451.0,0,-2,0.0,1.0,-0.25,-2.5,3.0,-0.6600000000000001,-2.0,1.0,0.0
1513,3539.0,1,2,0.0,0.0,-2.5,1.0,-1.0,6.5,6.33,-1.0,1.0
5635,5063.0,1,2,0.0,0.0,3.0,8.4,7.83,0.33,1.5,0.0,0.0
9709,-1622.0,1,-1,1.0,1.0,-3.0,0.8300000000000001,-3.5,6.25,2.0,-1.0,0.0
2949,-3589.0,0,-2,0.0,2.0,6.0,-6.33,-0.1699999999999999,8.0,6.67,-1.0,0.0
5471,-624.0,0,0,0.0,0.0,-1.5,1.5,2.5,1.0,-1.0,0.0,1.0
6067,-5064.0,0,-2,1.0,1.0,0.0,5.0,0.8300000000000001,-6.0,4.0,-2.0,1.0
2911,5589.0,1,2,-2.0,-2.0,0.0,4.33,-1.0,3.24,10.2,-1.0,0.0
5623,-877.0,1,0,-1.0,0.0,0.95,2.0,-0.33,0.0,0.0,-3.0,-1.0
5209,-2617.0,0,0,0.0,1.0,-6.0,-2.0,-0.1999999999999999,-1.0,-3.0,-1.0,1.0
2573,5121.0,1,0,-1.0,-1.0,2.0,2.17,0.33,3.9,5.67,-1.0,0.0
5629,-3164.0,0,0,0.0,0.0,0.0,6.33,2.0,-0.4199999999999999,2.0,1.0,1.0
4328,3435.0,1,2,1.0,-1.0,-1.33,-1.0,-3.5,0.1999999999999999,6.8,0.0,1.0
2623,-2920.0,0,0,1.0,0.0,-0.55,-4.0,0.5,-0.5,0.0,-1.0,-1.0
7399,-5039.0,0,-2,-1.0,2.0,-2.83,-4.0,1.5,-0.5,0.33,0.0,0.0
1217,-1135.0,0,0,1.0,1.0,-1.0699999999999998,3.67,-0.6699999999999999,-0.4300000000000001,-5.5,1.0,0.0
2932,-1247.0,0,0,-1.0,0.0,3.5,-0.5,0.33,4.0,-8.0,2.0,1.0
1441,4854.0,0,2,1.0,-1.0,-2.5,1.05,1.34,0.5,3.33,-2.0,-1.0
5924,1318.0,1,0,-1.0,-2.0,-5.0,-3.0,-6.5,0.75,-2.83,-1.0,-1.0
7875,-1357.0,0,2,2.0,0.0,1.83,-0.3999999999999999,2.0,-1.0,1.0,-1.0,1.0
4956,-1321.0,0,0,-1.0,1.0,-5.33,-3.5,-1.17,3.0,2.5,-1.0,0.0
9174,-1716.0,0,0,-1.0,0.0,1.53,3.0,3.5,-2.0,2.0,-1.0,0.0
7233,-2759.0,0,2,2.0,1.0,1.29,-1.0,-3.5,-3.67,-5.8,0.0,-1.0
3408,-2292.0,0,-2,1.0,1.0,-0.47,-8.0,-5.2,-2.5,-3.17,1.0,-1.0
4748,-1025.0,1,2,1.0,-1.0,0.33,-6.5,-6.6,3.0,1.0,0.0,0.0
506,7444.0,1,1,-2.0,-1.0,-1.0,6.36,1.17,5.67,1.67,-3.0,0.0
6839,1000.0,0,2,0.0,0.0,4.67,1.0,-1.0,-0.5,-6.25,1.0,-2.0
185,-5231.0,0,-1,1.0,3.0,0.75,0.0,1.0,-2.68,-13.5,0.0,0.0
8577,5317.0,1,2,1.0,0.0,2.0,0.0,3.0,0.6699999999999999,2.0,0.0,0.0
2687,-8341.0,0,0,0.0,0.0,-1.66,-6.0,-4.0,-6.0,-7.33,1.0,1.0
9367,-6135.0,0,-2,0.0,1.0,-3.67,-5.33,-1.0,-1.0,-8.33,0.0,0.0
7717,-8734.0,0,-2,2.0,2.0,-6.83,-10.75,-6.0,1.0,-1.0,1.0,0.0
2933,-1632.0,0,-2,0.0,0.0,-0.25,-2.5,1.75,1.5,-1.5,2.0,-1.0
7755,-330.0,1,1,-1.0,1.0,0.65,1.76,8.0,1.0,-2.0,-1.0,-1.0
8702,7381.0,1,-1,0.0,0.0,0.33,6.5,5.0,3.67,1.0,3.0,0.0
8412,-4084.0,0,0,2.0,1.0,-4.0,-6.67,-1.2,-2.5,-0.6699999999999999,-1.0,0.0
3430,-11371.0,0,-1,2.0,2.0,-1.67,-9.67,-2.6,-3.0,-3.0,1.0,1.0
2724,2420.0,1,0,0.0,0.0,-2.0,1.33,-0.33,4.75,7.0,-2.0,-1.0
8871,-506.0,0,2,0.0,0.0,0.0,-1.08,-0.5,0.5,-3.0,-1.0,0.0
1834,2397.0,1,0,-1.0,-1.0,1.33,4.5,2.0,-1.0,-2.3,3.0,1.0
891,4704.0,1,2,-1.0,0.0,1.0,3.33,-0.8300000000000001,0.33,0.0,-2.0,2.0
3469,-2005.0,0,1,1.0,-1.0,1.5,-2.5,-7.0,-1.33,-1.0,1.0,1.0
84,9301.0,1,2,-1.0,-1.0,0.0,10.4,0.0,12.0,5.7,-1.0,0.0
2793,3934.0,0,2,-2.0,-1.0,0.0,6.67,0.5,6.0,0.8699999999999999,0.0,0.0
3756,-5744.0,0,-2,2.0,1.0,-8.75,0.4,2.0,-1.75,-7.5,0.0,2.0
2484,1311.0,1,-1,-1.0,0.0,0.6699999999999999,2.33,0.6699999999999999,1.7,4.0,0.0,1.0
9866,-723.0,0,2,1.0,-1.0,0.0,-3.0,-1.0,-3.0,-2.33,2.0,-2.0
797,-2375.0,0,-2,2.0,1.0,-2.0,-6.83,2.0,-4.5,-3.33,-1.0,0.0
2569,-4699.0,0,-2,1.0,1.0,1.0,-8.67,-6.5,-2.25,-5.0,4.0,0.0
5377,-121.0,1,1,-1.0,-1.0,-8.5,-1.58,-0.1699999999999999,4.75,-0.33,-2.0,0.0
263,-4130.0,0,0,1.0,0.0,-3.5,-7.33,-0.5,-0.5,-2.5,-1.0,0.0
6009,-9035.0,0,-1,1.0,2.0,0.5,-1.25,-3.8,-5.0,-4.4,0.0,0.0
2543,2799.0,1,1,1.0,0.0,3.6,11.67,2.7,-3.33,-0.6000000000000001,-1.0,0.0
8751,-4759.0,0,0,1.0,1.0,-2.67,-4.13,-0.5,-10.5,-3.67,1.0,2.0
3237,6481.0,1,2,1.0,-1.0,5.0,3.33,1.34,2.0,0.33,0.0,2.0
5423,691.0,0,2,0.0,0.0,9.8,0.33,-4.0,-4.75,-9.0,2.0,1.0
3418,2849.0,1,1,1.0,-1.0,-1.34,9.0,-1.0,6.2,-1.17,-1.0,-1.0
9148,-6649.0,0,-2,1.0,2.0,0.0,-4.0,-6.5,-5.0,-7.0,0.0,0.0
6666,-4035.0,0,-2,2.0,1.0,2.67,-8.67,-5.0,-10.0,-9.0,0.0,-1.0
