gold_difference,herald_difference,dragon_difference,turret_difference,kda_difference_top,kda_difference_jungle,kda_difference_mid,kda_difference_ad,kda_difference_sp,blue_win_percentage,red_win_percentage
1500.0,1.0,0.0,-1.0,-2.0,2.33,-0.8,0.0,-5.0,73.87670287633476,26.12329712366524
-9861.0,-2.0,2.0,2.0,-0.1699999999999999,-1.0,2.5,-4.5,-2.27,0.03315320369288633,99.96684679630711
-4292.0,-2.0,0.0,1.0,-2.75,-5.6,-6.33,-0.08,2.67,3.353183676466002,96.646816323534
982.0,0.0,1.0,0.0,1.5,-4.67,0.5800000000000001,1.5,4.0,47.458598927049536,52.541401072950464
-63.0,-1.0,1.0,0.0,3.5,-1.0,-5.0,2.0,0.5,58.0476199567736,41.9523800432264
1332.0,0.0,-1.0,0.0,2.0,4.0,3.0,0.5,0.4199999999999999,85.16821801926248,14.831781980737517
-1295.0,0.0,-2.0,0.0,1.33,4.0,-3.33,1.67,0.8300000000000001,81.35447088762837,18.645529112371634
4571.0,2.0,2.0,-2.0,4.0,4.0,-2.0,0.0,-1.67,99.06547465794412,0.9345253420558777
-4458.0,-2.0,1.0,1.0,-0.5,3.33,11.75,-1.83,-4.6,5.586219267194018,94.41378073280598
85.0,0.0,-2.0,0.0,-3.67,-1.0,0.25,-3.0,-2.33,57.499357339961655,42.500642660038345
-1909.0,0.0,1.0,0.0,1.05,0.0,2.5,-1.0,-5.67,29.64946196601273,70.35053803398728
11921.0,2.0,-2.0,-3.0,4.4,0.7,-1.0,7.75,15.86,99.9999990736543,9.263457059205393e-07
-4429.0,0.0,0.0,-2.0,-1.5,-1.17,-4.8,-9.0,-8.67,5.704701684351511,94.2952983156485
-5166.0,0.0,1.0,0.0,1.0,-0.8,1.75,-9.25,-9.67,3.139758613508578,96.86024138649142
-1845.0,0.0,0.0,0.0,-1.0,-3.0,-3.67,1.0,1.0,32.17476988817765,67.82523011182235
2546.0,1.0,-2.0,-1.0,1.0,-0.8300000000000001,-1.0,3.5,2.5,98.05511221495398,1.9448877850460207
86.0,2.0,0.0,0.0,0.5,4.33,1.0,-1.08,-1.0,29.671639290751976,70.32836070924802
1369.0,2.0,0.0,-2.0,-1.0,-1.0,-2.0,1.5,1.75,66.59218451444129,33.407815485558714
2057.0,0.0,2.0,0.0,2.0,-1.33,0.6699999999999999,4.75,1.0,72.7212239697397,27.278776030260303
3988.0,0.0,0.0,0.0,-1.0,5.0,3.0,10.33,8.8,99.48603232322087,0.5139676767791315
224.0,2.0,1.0,-1.0,0.5,0.6699999999999999,1.0,-1.5,5.0,19.817550856323223,80.18244914367678
4610.0,2.0,0.0,-1.0,4.0,2.25,0.5,6.67,4.0,99.76426543590031,0.23573456409968685
7229.0,2.0,0.0,-1.0,2.0,9.67,2.0,4.5,4.5,99.99645689933811,0.0035431006618864558
4994.0,0.0,-2.0,0.0,0.0,0.33,2.7,0.25,0.3500000000000001,99.96585034909641,0.03414965090358635
-2572.0,0.0,2.0,0.0,1.0,-7.5,2.0,-1.95,-10.83,10.126827690188525,89.87317230981148
6232.0,2.0,-2.0,-1.0,5.5,0.5,1.5,-1.5,0.0,99.99459430100612,0.005405698993882879
5413.0,2.0,-2.0,-1.0,5.83,6.5,7.0,0.0,0.5,99.98346571879263,0.016534281207370327
-5282.0,0.0,1.0,1.0,-4.75,-1.5,-5.0,2.5,2.0,1.2384932067533316,98.76150679324667
-1333.0,0.0,-2.0,0.0,-2.6,-3.0,0.0,-1.0,-5.0,73.11444966458221,26.88555033541779
-3601.0,0.0,0.0,0.0,-1.0,-7.8,-0.1699999999999999,-0.25,-0.5,12.358908706203998,87.641091293796
-1149.0,2.0,-2.0,0.0,3.67,0.0,-2.9,-3.0,-5.0,89.57220492347682,10.427795076523182
1000.0,2.0,0.0,0.0,4.67,1.0,-1.0,-0.5,-6.25,61.15784669195814,38.84215330804186
3817.0,2.0,-1.0,0.0,6.5,3.25,3.8,-9.0,-7.17,99.65662768559648,0.3433723144035241
-12544.0,-1.0,1.0,2.0,-4.21,-8.33,-4.5,-6.5,-4.5,0.004353374039219191,99.99564662596079
3961.0,-2.0,-1.0,-1.0,-0.5,8.67,-0.33,9.71,3.0,99.664957077906,0.3350429220940043
10224.0,2.0,-2.0,-1.0,2.0,6.67,9.0,6.67,5.0,99.99999063352261,9.36647738569718e-06
-5569.0,-2.0,-1.0,2.0,-2.2,-13.0,-3.5,-1.0,-1.17,2.8162792284826152,97.18372077151739
2885.0,2.0,1.0,0.0,1.0,-1.5,-5.0,2.0,7.0,94.06717499719764,5.93282500280236
-2915.0,2.0,-1.0,1.0,-4.67,-1.75,4.67,-3.5,-1.33,37.28056877164245,62.71943122835755
4201.0,0.0,-2.0,-1.0,-2.0,7.0,3.0,1.5,5.5,99.8771642436561,0.12283575634390331
-395.0,1.0,2.0,0.0,0.0,-0.6699999999999999,3.33,-3.83,0.33,38.43274759615419,61.56725240384581
4680.0,0.0,-1.0,-1.0,6.0,1.33,1.0,3.33,1.0,99.89473174975744,0.1052682502425597
1829.0,2.0,1.0,1.0,3.75,-2.0,-3.0,-3.5,-1.0,78.3768955547964,21.623104445203595
384.0,-1.0,2.0,0.0,-3.0,-4.75,-1.33,2.0,2.0,14.919150696064435,85.08084930393557
-2978.0,-2.0,-1.0,0.0,-4.33,-1.0,-0.92,0.5,3.33,17.681911778735437,82.31808822126456
-1788.0,0.0,1.0,-2.0,1.42,-4.0,-3.25,-2.0,-2.5,24.576092360433655,75.42390763956635
2668.0,2.0,-1.0,-1.0,-1.2,0.5,-2.0,-0.5,-1.0,96.89867090010311,3.101329099896887
-2387.0,-2.0,-1.0,0.0,-4.0,-1.0,-2.0,5.0,0.5,27.031916201556243,72.96808379844376
-3595.0,-1.0,0.0,0.0,-4.75,-0.5,-2.33,-2.33,-6.0,7.250301807185466,92.74969819281453
-3619.0,-2.0,0.0,-1.0,0.0,-2.0,-8.25,-0.6699999999999999,1.0,7.258451842903274,92.74154815709673
4996.0,0.0,-1.0,-1.0,8.86,2.1,-7.33,0.0,-2.0,99.93054387587948,0.06945612412052071
-34.0,1.0,1.0,0.0,3.4,2.33,1.0,-5.0,-9.25,71.07912286668594,28.920877133314065
10562.0,1.0,-2.0,-2.0,3.0,6.75,7.0,1.92,7.33,99.99999429223868,5.7077613178080355e-06
4708.0,0.0,0.0,-1.0,2.67,3.5,0.0,1.0,5.0,99.8199968819391,0.18000311806089542
215.0,-2.0,1.0,-1.0,1.0699999999999998,3.0,1.5,2.0,-1.0,21.1094348947641,78.89056510523591
-2670.0,-2.0,2.0,2.0,-1.0,-1.0,-6.33,3.5,7.67,3.7613238529391877,96.23867614706081
-4241.0,-1.0,2.0,1.0,1.0,-7.0,-3.83,-3.0,-3.0,1.8418548987063639,98.15814510129364
2584.0,0.0,1.0,-1.0,0.0,-5.33,-5.0,2.32,-0.7999999999999998,88.93835928507885,11.061640714921154
1516.0,1.0,1.0,-1.0,4.67,3.0,3.45,0.5,-0.1699999999999999,67.69463192052312,32.30536807947688
1281.0,2.0,-1.0,-1.0,4.0,4.0,-2.34,3.33,-2.0,79.62117215513699,20.37882784486301
-4823.0,-2.0,1.0,1.0,-3.0,4.0,-1.25,1.0,1.0,1.8267741981620598,98.17322580183794
-7373.0,-2.0,2.0,2.0,-3.0,-1.75,-2.0,-2.17,-2.5,0.1207785032976602,99.87922149670234
4620.0,2.0,-2.0,-1.0,1.0,-1.75,1.75,0.33,-1.5,99.92198361322741,0.07801638677258893
4862.0,2.0,1.0,-2.0,2.13,2.0,2.0,2.0,0.75,99.67387311071631,0.3261268892836853
-6731.0,-1.0,2.0,1.0,-9.33,-7.0,-2.87,-1.0,-5.0,0.1032149869059858,99.89678501309402
-640.0,0.0,1.0,0.0,-0.5,-4.5,-2.17,-3.0,-5.67,38.0453409974126,61.9546590025874
-4631.0,1.0,-1.0,0.0,-2.0,0.75,-0.6699999999999999,-1.34,-0.1699999999999999,14.058410036419259,85.94158996358074
-2020.0,2.0,2.0,-1.0,2.5,-4.67,0.5,1.5,-4.5,23.385681861680368,76.61431813831963
-63.0,2.0,-1.0,0.0,-3.75,-6.0,-0.75,1.0,-0.5,80.5210866869025,19.478913313097493
-2742.0,-2.0,-1.0,1.0,0.5,-3.0,-5.0,0.1699999999999999,-0.5,26.512642345196287,73.48735765480372
-6570.0,-1.0,-1.0,1.0,-3.0,-11.75,-0.75,-4.5,-6.25,1.7671606586010187,98.23283934139899
-6085.0,-1.0,1.0,2.0,-6.6,-0.4199999999999999,-1.47,-3.0,-1.17,0.4988790729406391,99.50112092705936
-2692.0,2.0,0.0,2.0,1.0,-2.0,-0.83,0.1699999999999999,0.33,35.560006453374434,64.43999354662557
9.0,0.0,0.0,1.0,2.0,4.0,3.67,0.0,1.0,41.811200074343425,58.188799925656575
897.0,1.0,-1.0,1.0,-5.25,0.0,3.5,1.67,1.0,72.48348466256509,27.51651533743491
-7774.0,-2.0,1.0,2.0,1.0,-1.5,-1.0,-3.75,-7.5,0.3056771911451527,99.69432280885485
-504.0,0.0,1.0,-1.0,-4.0,-0.5,3.5,2.5,0.0,40.99533546340868,59.00466453659132
5845.0,1.0,-1.0,-1.0,1.5,6.2,2.5,4.5,3.0,99.98243300236216,0.017566997637842974
-6928.0,0.0,2.0,1.0,-1.66,-5.0,-5.0,2.67,-1.5,0.26569601195750225,99.7343039880425
5489.0,0.0,0.0,0.0,-0.3299999999999999,10.0,5.33,3.5,9.25,99.95900482571727,0.040995174282727476
-7521.0,0.0,0.0,2.0,-3.21,-6.33,5.0,-1.75,-5.0,0.8252542648172477,99.17474573518275
1734.0,0.0,0.0,0.0,3.0,3.0,1.0,3.5,0.0,84.93192525412697,15.068074745873034
529.0,0.0,-1.0,-1.0,-3.75,-1.0,3.0,5.8,8.5,55.612055478965495,44.387944521034505
-11340.0,-2.0,2.0,4.0,-0.5,-5.0,-4.5,-8.0,-0.25,0.006387857275568869,99.99361214272443
278.0,2.0,0.0,-1.0,2.0,-2.0,-1.0,0.0,-2.0,29.913210906388414,70.08678909361159
-2034.0,0.0,0.0,1.0,-1.0,2.0,-1.33,-3.0,1.0,31.595485528040967,68.40451447195903
2688.0,2.0,2.0,1.0,-3.0,2.0,2.0,2.83,7.75,88.86287147646834,11.137128523531658
2873.0,-1.0,-1.0,0.0,0.5,2.17,0.0,1.0,1.0,98.36017378484866,1.639826215151345
4485.0,-1.0,0.0,-1.0,-0.83,-0.6699999999999999,0.0,2.0,-5.0,99.68825779222928,0.31174220777072037
-2093.0,1.0,1.0,0.0,3.5,-5.75,-2.0,-0.33,-2.33,29.83853088562089,70.16146911437912
3678.0,1.0,0.0,-1.0,4.8,5.0,-2.0,4.33,2.2,99.03686165714464,0.963138342855359
3237.0,-2.0,0.0,0.0,0.83,5.0,2.0,3.33,-1.67,98.42561498100459,1.5743850189954145
-9207.0,-2.0,2.0,2.0,-6.1,-1.4,-4.6,-4.0,-3.5,0.01920268511797729,99.98079731488203
4031.0,2.0,-1.0,0.0,2.75,2.67,0.0,0.25,-0.5,99.71018430649822,0.2898156935017795
8707.0,-1.0,-1.0,0.0,3.0,5.25,8.4,3.67,11.5,99.99986932616348,0.00013067383652298759
727.0,-2.0,-1.0,0.0,-1.33,-1.5,0.33,3.0,-1.5,65.69535011139139,34.30464988860861
8500.0,0.0,1.0,0.0,13.0,7.0,3.0,5.0,2.7,99.99940462817534,0.0005953718246587414
1422.0,2.0,0.0,0.0,-1.0,2.08,5.75,-0.83,-3.33,76.23164429550893,23.76835570449107
5019.0,2.0,-2.0,-1.0,2.1,-0.33,-1.0,6.5,1.9,99.95688086821932,0.04311913178068494
-1954.0,0.0,1.0,0.0,-1.75,-7.33,-1.0,0.0,-5.5,17.97203852414751,82.02796147585249
1302.0,2.0,0.0,-1.0,2.0,1.0,1.0,-3.5,-0.33,70.5495124196183,29.450487580381704
4450.0,0.0,1.0,-1.0,4.0,4.0,3.0,6.33,7.33,99.54355156515048,0.4564484348495199
-1258.0,0.0,-2.0,0.0,-2.0,-2.5,1.0,5.0,1.6,77.84288330605959,22.15711669394041
2893.0,2.0,0.0,0.0,0.6699999999999999,4.5,10.0,3.0,4.0,97.45895257784309,2.5410474221569075
6748.0,0.0,-2.0,-2.0,-2.1,12.0,9.0,4.5,6.0,99.99774345962354,0.0022565403764645
-13781.0,-1.0,1.0,5.0,-7.5,-9.67,-6.6,-1.0,-2.17,0.0011431365225678593,99.99885686347743
-1577.0,-1.0,0.0,1.0,3.67,0.0,3.9,-1.67,-1.0,54.02967364421555,45.97032635578445
-7933.0,-2.0,0.0,1.0,-1.5,-4.0,-2.0,-0.6699999999999999,0.0,0.3694795396548157,99.63052046034518
221.0,0.0,-1.0,0.0,-3.67,-0.5,0.33,2.17,5.67,45.90346680525259,54.09653319474741
-1167.0,0.0,1.0,0.0,1.5,0.5,-2.0,-4.0,-5.57,36.58087117790096,63.41912882209904
374.0,0.0,0.0,0.0,0.0,-1.0,-3.33,3.0,3.0,36.69356395801845,63.30643604198155
1348.0,2.0,0.0,0.0,9.0,0.6600000000000001,0.0,-1.0,-1.5,76.04866739058654,23.951332609413456
-5319.0,2.0,1.0,0.0,1.0,-8.0,-3.0,-4.67,-2.5,3.0209685793159102,96.9790314206841
-4394.0,-1.0,0.0,1.0,2.25,-8.0,-1.25,-0.25,-1.5,8.214534607320397,91.7854653926796
2549.0,0.0,1.0,-1.0,1.0,5.5,3.67,2.0,3.5,91.51346841068016,8.486531589319839
148.0,0.0,1.0,1.0,1.0,1.5,-3.33,-2.67,-0.25,22.02623447839695,77.97376552160304
3995.0,2.0,1.0,0.0,5.0,5.0,1.0,1.0,-1.0,99.085842570734,0.9141574292659982
-835.0,0.0,-1.0,0.0,-0.25,-2.17,2.83,-3.5,-6.0,74.14494597901582,25.855054020984184
387.0,2.0,-1.0,-1.0,1.5,-3.8,-0.75,-0.57,1.5,48.092852551831186,51.907147448168814
3715.0,0.0,0.0,-1.0,1.7600000000000002,8.25,0.5,3.0,1.0,99.14021565267316,0.859784347326837
3407.0,-2.0,-2.0,-2.0,-0.1699999999999999,-1.67,0.8300000000000001,0.6699999999999999,0.5,99.47970013693728,0.5202998630627178
-8391.0,-2.0,-1.0,2.0,2.67,-5.5,-0.6600000000000001,-5.0,-2.5,0.8121066495445349,99.18789335045547
234.0,0.0,1.0,0.0,0.1699999999999999,-4.0,-4.0,2.0,0.6699999999999999,19.59245887321831,80.4075411267817
-431.0,2.0,1.0,0.0,-1.5,1.83,8.5,0.7999999999999998,-0.33,65.23620818634886,34.76379181365114
-10280.0,0.0,2.0,0.0,-0.6699999999999999,-7.25,-4.8,-4.25,-3.75,0.022502901855565843,99.97749709814444
1331.0,2.0,1.0,-1.0,0.0,-2.5,-2.0,-4.33,-3.0,54.396189027874,45.603810972126
1310.0,0.0,-1.0,0.0,1.5,1.0,1.67,3.0,1.0,83.57644617837285,16.423553821627152
-3924.0,0.0,1.0,0.0,0.75,-8.0,-0.5,-3.25,-4.5,6.152240210602187,93.84775978939781
-6428.0,2.0,1.0,2.0,-4.67,-1.0,-1.5,-4.0,-0.1699999999999999,0.8565008900291974,99.1434991099708
-7675.0,-2.0,1.0,0.0,-0.83,-2.0,-4.0,-6.8,-3.0,0.20752679135690816,99.79247320864309
787.0,0.0,1.0,0.0,-1.4,-0.4199999999999999,-0.1699999999999999,0.4199999999999999,-1.25,38.35464817698675,61.64535182301325
-8344.0,-1.0,0.0,1.0,-6.0,-4.25,-2.33,-5.75,-1.5,0.17614126190854346,99.82385873809146
-1549.0,2.0,-1.0,0.0,-2.33,-5.0,7.0,-2.25,-1.67,69.66918753550055,30.330812464499445
1391.0,0.0,-1.0,0.0,2.0,0.6699999999999999,1.0,0.5,-4.0,84.79065273316785,15.209347266832154
-4283.0,-2.0,-1.0,2.0,-7.83,-6.0,-8.5,-3.5,-10.0,3.420359100608341,96.57964089939166
7365.0,1.0,-2.0,-2.0,2.9,3.0,7.83,0.3299999999999999,5.0,99.99911219522349,0.0008878047765108477
-3691.0,-2.0,0.0,1.0,-5.0,-0.5,-1.0,-2.5,0.5,5.387642684051275,94.61235731594873
7237.0,2.0,0.0,-2.0,0.5800000000000001,3.0,3.0,4.5,1.0,99.99548450568278,0.004515494317217872
2261.0,0.0,-1.0,0.0,2.67,5.6,0.33,6.5,7.5,96.11057116554534,3.8894288344546624
-1450.0,-2.0,0.0,1.0,1.5,-2.5,-3.0,-2.0,-5.0,36.474821231516046,63.525178768483954
1282.0,0.0,-2.0,0.0,-4.0,3.33,4.0,-1.0,0.5,89.67675073973167,10.323249260268327
2741.0,2.0,0.0,0.0,2.0,1.5,-4.2,-0.33,-0.5,95.83874910126563,4.161250898734366
437.0,2.0,0.0,-1.0,-1.5,-7.67,-1.5,2.7,-1.33,31.706721541975185,68.29327845802482
5531.0,2.0,1.0,-2.0,0.8300000000000001,1.0,0.47,2.5,-0.5,99.87543694419008,0.12456305580991511
466.0,-2.0,2.0,-1.0,-0.92,-2.0,1.17,6.0,0.75,16.275919453598057,83.72408054640195
731.0,2.0,-1.0,0.0,6.0,4.0,5.0,2.0,2.0,70.1109416867195,29.8890583132805
-5962.0,-2.0,2.0,0.0,-2.0,-2.75,-2.0,-0.5,-1.5,0.3875098663290482,99.61249013367095
-548.0,0.0,-1.0,0.0,1.0,-1.67,1.0,-2.0,-1.5,78.92475118435142,21.075248815648578
-7312.0,-2.0,1.0,1.0,-1.67,2.0,-2.0,-0.5,-1.5,0.32823223653493205,99.67176776346507
4029.0,1.0,0.0,0.0,0.5,5.67,3.5,4.67,8.0,99.54415129545117,0.45584870454882775
-6385.0,-1.0,0.0,1.0,-4.33,-2.2,-1.17,-1.1,-3.3,1.0922337984181696,98.90776620158184
-2719.0,0.0,-2.0,0.0,0.1699999999999999,-3.67,-2.0,-0.4199999999999999,1.0,54.17268263829307,45.82731736170693
5042.0,0.0,-1.0,0.0,-1.0,6.5,-3.0,3.5,3.2,99.94026258200029,0.059737417999713216
-974.0,2.0,-2.0,-1.0,-1.0,-3.0,0.5,0.25,-0.8999999999999999,86.75431729222748,13.245682707772517
1268.0,1.0,0.0,0.0,2.0,-0.8300000000000001,-1.0,1.5,3.4,71.4947319793926,28.505268020607403
650.0,2.0,0.0,0.0,1.0,-3.0,4.0,0.0,1.5,48.771616836672685,51.228383163327315
-1993.0,0.0,0.0,0.0,-0.25,2.55,0.5800000000000001,-0.1400000000000001,1.83,38.13657062318497,61.86342937681503
2946.0,-1.0,1.0,0.0,3.8,5.0,-0.5,0.0,3.0,95.90854820062273,4.091451799377268
3981.0,-2.0,-1.0,-1.0,-2.0,6.5,-0.92,7.75,7.67,99.67632707422915,0.3236729257708504
-5801.0,0.0,2.0,1.0,4.5,-4.33,0.5,-5.5,-5.67,1.3913101975188384,98.60868980248117
-469.0,2.0,0.0,0.0,1.73,0.5,-3.0,1.5,-0.8300000000000001,75.19753758316202,24.802462416837983
6347.0,2.0,0.0,-2.0,-1.83,2.0,1.75,0.13,-1.0,99.98065716125414,0.01934283874585674
-2702.0,2.0,2.0,1.0,3.0,1.5,2.0,-4.75,-4.0,16.85707164914365,83.14292835085635
-1450.0,-1.0,0.0,0.0,-1.33,-2.0,-1.0,-1.0,-1.0,35.8753039653611,64.1246960346389
9551.0,-1.0,0.0,-2.0,-1.0,13.0,11.0,3.86,9.33,99.99992153685534,7.846314466064541e-05
5963.0,2.0,0.0,0.0,-1.0,7.2,6.0,5.5,2.0,99.97604033406257,0.02395966593742571
8129.0,1.0,-2.0,-1.0,0.66,5.5,-0.6600000000000001,2.0,2.75,99.99971029714519,0.0002897028548147773
2816.0,2.0,1.0,-2.0,1.5,0.33,-3.0,-5.75,-6.67,91.63835027815172,8.36164972184828
3963.0,0.0,-1.0,0.0,0.83,7.5,7.0,8.5,7.33,99.74062522622971,0.25937477377028983
-1768.0,-2.0,1.0,1.0,-1.33,5.33,5.0,3.5,-3.0,23.9534088958976,76.0465911041024
-6557.0,-1.0,0.0,1.0,-2.5,-4.0,-3.0,2.5,1.0,1.0992970948406313,98.90070290515936
-5070.0,-2.0,-1.0,2.0,-0.83,1.67,0.0,-5.0,-6.17,6.911624820332521,93.08837517966748
-338.0,0.0,-1.0,0.0,-1.0,1.0,1.0,-0.6699999999999999,3.5,78.14146331363104,21.858536686368964
1098.0,2.0,1.0,0.0,-5.5,0.25,-3.0,4.5,3.17,45.640656643224524,54.359343356775476
5080.0,2.0,-1.0,-1.0,-1.6,3.67,1.5,2.43,7.5,99.93717867991143,0.06282132008857388
-4266.0,-2.0,1.0,0.0,-1.33,2.0,-1.0,-2.0,3.5,2.942781514607068,97.05721848539294
-884.0,2.0,-2.0,0.0,-0.83,-2.5,1.0,2.0,1.0,88.17609370300474,11.823906296995261
-6169.0,1.0,0.0,2.0,-3.33,3.0,-0.5,-4.0,-8.6,2.379988367487308,97.62001163251269
-3139.0,2.0,1.0,0.0,-4.67,-3.0,-1.5,2.5,3.0,9.351216111112297,90.6487838888877
3102.0,2.0,0.0,-1.0,1.33,3.5,4.0,1.0,2.0,97.68368239900774,2.3163176009922637
-4879.0,0.0,2.0,1.0,0.0,-1.5,-1.0,-7.75,0.0,1.4173336677874904,98.58266633221251
6477.0,0.0,-2.0,-1.0,0.0,3.0,0.33,3.5,6.5,99.99629115251626,0.003708847483736122
-3276.0,-2.0,-1.0,2.0,0.0,-2.17,-0.8300000000000001,-1.0,5.0,20.773026109919794,79.2269738900802
27.0,2.0,1.0,-2.0,5.6,-3.17,1.0,-4.5,-5.5,22.38111539791102,77.61888460208898
-2272.0,-1.0,-1.0,1.0,-0.65,1.0,0.0,-0.5,1.4,41.98665885131815,58.01334114868185
-11016.0,-2.0,0.0,1.0,-2.67,-2.0,-3.33,-7.67,-4.75,0.030252582636538558,99.96974741736346
700.0,1.0,-1.0,0.0,1.0,5.0,-1.0,0.0,0.92,65.80954061937591,34.19045938062409
1784.0,0.0,1.0,0.0,-0.5,-0.5800000000000001,3.25,-0.3399999999999998,0.4300000000000001,76.62762881153633,23.372371188463674
3190.0,0.0,-1.0,-1.0,-0.25,2.5,0.0,2.17,9.33,98.8957034802075,1.1042965197924985
-3130.0,2.0,1.0,1.0,3.0,-1.33,1.0,-3.83,-6.0,21.709960459181758,78.29003954081824
-4045.0,2.0,1.0,0.0,0.0,-5.67,0.0,-2.4,-10.25,8.738270802095048,91.26172919790496
-17109.0,-1.0,1.0,3.0,-9.8,-3.53,-1.67,-6.0,-8.0,0.0001086422434500425,99.99989135775655
4988.0,1.0,2.0,0.0,1.67,3.0,7.0,5.0,6.0,99.67931715224677,0.32068284775323264
-6008.0,-2.0,1.0,2.0,-5.6,0.5,3.0,-3.33,-0.5,0.6012724224807924,99.39872757751921
-2445.0,-2.0,-1.0,1.0,-5.0,-2.25,-3.0,3.5,1.0,21.83489789664381,78.16510210335619
1725.0,2.0,2.0,-1.0,0.0,4.0,-1.33,-0.5,2.25,57.77496439030748,42.22503560969252
-5166.0,-2.0,-1.0,1.0,-5.0,2.0,0.0,3.0,0.3399999999999998,4.65341291835706,95.34658708164294
7916.0,0.0,1.0,0.0,0.5800000000000001,8.0,6.0,0.9500000000000002,4.0,99.99830377518163,0.0016962248183745032
-3368.0,-2.0,0.0,0.0,-4.0,-11.0,-1.0,-4.67,-8.33,6.422639269013018,93.57736073098698
-3195.0,-2.0,0.0,1.0,-6.0,-0.5,-2.0,3.0,4.0,7.046004796536195,92.9539952034638
-7036.0,-2.0,-1.0,1.0,-8.0,-11.67,-8.71,-3.9,-8.33,0.410692199704211,99.58930780029579
-5804.0,0.0,0.0,2.0,2.5,-4.4,2.0,-3.96,-6.75,4.665072793929444,95.33492720607056
1978.0,2.0,1.0,-1.0,-1.2,4.5,4.5,0.4199999999999999,0.5,79.46162769939578,20.538372300604223
1020.0,2.0,-1.0,0.0,10.5,1.5,-2.0,1.25,1.5,77.66318693289023,22.336813067109773
-653.0,0.0,2.0,-1.0,-1.5,-5.0,1.0,-1.0,-7.0,25.173519903464587,74.82648009653542
-780.0,0.0,-1.0,1.0,1.0,-0.8300000000000001,5.0,-4.0,-1.0,78.57962189177795,21.420378108222053
-2282.0,-2.0,2.0,1.0,6.75,8.0,1.0,-5.0,3.0,15.971593445380414,84.02840655461958
-1234.0,-2.0,2.0,0.0,-2.25,-1.0,-1.0,2.0,3.0,11.299393898820004,88.70060610118
3319.0,0.0,-1.0,2.0,2.1,7.33,0.3399999999999998,0.5,5.5,99.43081524862757,0.5691847513724326
5352.0,2.0,-1.0,-2.0,0.0,1.0,5.0,-2.0,0.6699999999999999,99.95477068429255,0.04522931570744504
-7917.0,-2.0,1.0,2.0,-0.75,-1.5,-2.5,-2.47,-1.0,0.20226682496087728,99.79773317503913
1709.0,1.0,-1.0,-1.0,0.7000000000000002,0.33,1.4700000000000002,8.25,0.33,88.11439292731802,11.885607072681978
11407.0,2.0,0.0,-1.0,3.67,3.33,6.0,6.0,6.0,99.99999503675731,4.963242687949787e-06
-41.0,-1.0,-1.0,1.0,3.0,-0.5,-4.0,1.5,0.33,83.69161583918198,16.308384160818022
-5418.0,-1.0,1.0,2.0,0.0,-5.5,-4.5,-9.8,-4.5,1.198923132747031,98.80107686725297
614.0,2.0,-2.0,-2.0,-0.5,0.5,5.75,-1.25,-3.75,69.28075798468159,30.719242015318414
-1963.0,-2.0,-2.0,0.0,-3.33,-3.25,3.0,-5.4,2.25,50.47112227421686,49.52887772578314
-437.0,0.0,1.0,0.0,0.5,-0.33,-2.0,-7.0,-7.0,44.75395412475626,55.24604587524374
-2926.0,0.0,-1.0,1.0,-4.0,-2.67,0.5,-1.75,2.0,25.564774597454132,74.43522540254587
1892.0,-2.0,-1.0,-1.0,-0.33,0.5800000000000001,-0.4000000000000001,0.5,1.0,91.90563241944093,8.094367580559066
9217.0,2.0,0.0,-2.0,6.0,-4.0,-2.17,7.5,8.0,99.99979310337072,0.00020689662927964036
-5374.0,-2.0,2.0,1.0,-2.25,-4.5,-5.5,-2.0,-1.25,0.4478217163262854,99.55217828367371
-4130.0,0.0,1.0,0.0,-3.5,-7.33,-0.5,-0.5,-2.5,3.5088806396879892,96.49111936031201
-2922.0,0.0,0.0,1.0,1.0,-9.0,-3.5,-2.17,-3.33,19.077020848394998,80.922979151605
-10003.0,0.0,1.0,1.0,0.0,-3.0,-2.0,-6.0,-6.0,0.07150174724578046,99.92849825275422
5711.0,2.0,1.0,-1.0,1.0,-1.73,-0.33,5.67,2.0,99.91330129741183,0.08669870258816559
141.0,2.0,1.0,1.0,4.0,-2.5,1.0,-1.5,-3.0,20.96278398489838,79.03721601510162
-1999.0,0.0,2.0,0.0,-3.5,1.25,8.0,-6.67,-2.17,11.674644405982562,88.32535559401744
5489.0,2.0,-1.0,0.0,-1.78,1.33,5.3,4.89,2.5,99.96954505169884,0.030454948301155582
3900.0,2.0,1.0,-1.0,6.0,0.0,-0.33,0.0,0.9,98.76044617293486,1.2395538270651372
-2878.0,0.0,-2.0,0.0,-3.67,-8.5,-1.17,-2.5,0.0,37.935931913408716,62.064068086591284
3896.0,2.0,0.0,0.0,-4.0,1.67,4.8,3.5,0.5,99.30136551198669,0.6986344880133117
2189.0,2.0,1.0,-1.0,-1.17,0.0,3.0,-2.33,-0.8300000000000001,83.43374299032536,16.566257009674644
-6491.0,-2.0,1.0,0.0,-1.0,-2.67,-3.5,-2.0,-5.5,0.551981899286178,99.44801810071382
-1187.0,0.0,-1.0,0.0,0.6699999999999999,-3.0,-4.0,3.33,-2.5,66.47501583473651,33.52498416526349
-4632.0,-2.0,1.0,0.0,-1.0,-13.67,1.67,-3.0,-6.25,2.1102381266352404,97.88976187336476
-1130.0,2.0,-2.0,1.0,-1.5,1.0,3.0,1.34,1.0,86.90998323839494,13.090016761605057
