gold_difference,herald_difference,dragon_difference,turret_difference,kda_difference_top,kda_difference_jungle,kda_difference_mid,kda_difference_ad,kda_difference_sp,blue_win_percentage,red_win_percentage
4201.0,0.0,-2.0,-1.0,-2.0,7.0,3.0,1.5,5.5,86.0,14.0
-395.0,1.0,2.0,0.0,0.0,-0.6699999999999999,3.33,-3.83,0.33,55.00000000000001,44.99999999999999
4680.0,0.0,-1.0,-1.0,6.0,1.33,1.0,3.33,1.0,90.0,10.0
1829.0,2.0,1.0,1.0,3.75,-2.0,-3.0,-3.5,-1.0,61.0,39.0
384.0,-1.0,2.0,0.0,-3.0,-4.75,-1.33,2.0,2.0,28.000000000000004,72.0
-2978.0,-2.0,-1.0,0.0,-4.33,-1.0,-0.92,0.5,3.33,35.0,65.0
-1788.0,0.0,1.0,-2.0,1.42,-4.0,-3.25,-2.0,-2.5,11.0,89.0
2668.0,2.0,-1.0,-1.0,-1.2,0.5,-2.0,-0.5,-1.0,72.0,28.0
-2387.0,-2.0,-1.0,0.0,-4.0,-1.0,-2.0,5.0,0.5,36.0,64.0
-3595.0,-1.0,0.0,0.0,-4.75,-0.5,-2.33,-2.33,-6.0,24.0,76.0
-3619.0,-2.0,0.0,-1.0,0.0,-2.0,-8.25,-0.6699999999999999,1.0,40.0,60.0
4996.0,0.0,-1.0,-1.0,8.86,2.1,-7.33,0.0,-2.0,69.0,31.0
-34.0,1.0,1.0,0.0,3.4,2.33,1.0,-5.0,-9.25,94.0,6.0
10562.0,1.0,-2.0,-2.0,3.0,6.75,7.0,1.92,7.33,99.0,1.0
4708.0,0.0,0.0,-1.0,2.67,3.5,0.0,1.0,5.0,95.0,5.0
215.0,-2.0,1.0,-1.0,1.0699999999999998,3.0,1.5,2.0,-1.0,59.0,41.0
-2670.0,-2.0,2.0,2.0,-1.0,-1.0,-6.33,3.5,7.67,17.0,83.0
-4241.0,-1.0,2.0,1.0,1.0,-7.0,-3.83,-3.0,-3.0,8.0,92.0
2584.0,0.0,1.0,-1.0,0.0,-5.33,-5.0,2.32,-0.7999999999999998,63.0,37.0
1516.0,1.0,1.0,-1.0,4.67,3.0,3.45,0.5,-0.1699999999999999,55.00000000000001,44.99999999999999
1281.0,2.0,-1.0,-1.0,4.0,4.0,-2.34,3.33,-2.0,68.0,32.0
-4823.0,-2.0,1.0,1.0,-3.0,4.0,-1.25,1.0,1.0,8.0,92.0
-7373.0,-2.0,2.0,2.0,-3.0,-1.75,-2.0,-2.17,-2.5,0.0,100.0
4620.0,2.0,-2.0,-1.0,1.0,-1.75,1.75,0.33,-1.5,82.0,18.0
4862.0,2.0,1.0,-2.0,2.13,2.0,2.0,2.0,0.75,92.0,8.0
-6731.0,-1.0,2.0,1.0,-9.33,-7.0,-2.87,-1.0,-5.0,4.0,96.0
-640.0,0.0,1.0,0.0,-0.5,-4.5,-2.17,-3.0,-5.67,15.0,85.0
-4631.0,1.0,-1.0,0.0,-2.0,0.75,-0.6699999999999999,-1.34,-0.1699999999999999,20.0,80.0
-2020.0,2.0,2.0,-1.0,2.5,-4.67,0.5,1.5,-4.5,23.0,77.0
-63.0,2.0,-1.0,0.0,-3.75,-6.0,-0.75,1.0,-0.5,66.0,34.0
-2742.0,-2.0,-1.0,1.0,0.5,-3.0,-5.0,0.1699999999999999,-0.5,18.0,82.0
-6570.0,-1.0,-1.0,1.0,-3.0,-11.75,-0.75,-4.5,-6.25,4.0,96.0
-6085.0,-1.0,1.0,2.0,-6.6,-0.4199999999999999,-1.47,-3.0,-1.17,2.0,98.0
-2692.0,2.0,0.0,2.0,1.0,-2.0,-0.83,0.1699999999999999,0.33,38.0,62.0
9.0,0.0,0.0,1.0,2.0,4.0,3.67,0.0,1.0,40.0,60.0
897.0,1.0,-1.0,1.0,-5.25,0.0,3.5,1.67,1.0,53.0,47.0
-7774.0,-2.0,1.0,2.0,1.0,-1.5,-1.0,-3.75,-7.5,7.000000000000001,93.0
-504.0,0.0,1.0,-1.0,-4.0,-0.5,3.5,2.5,0.0,37.0,63.0
5845.0,1.0,-1.0,-1.0,1.5,6.2,2.5,4.5,3.0,97.0,3.0
-6928.0,0.0,2.0,1.0,-1.66,-5.0,-5.0,2.67,-1.5,7.000000000000001,93.0
5489.0,0.0,0.0,0.0,-0.3299999999999999,10.0,5.33,3.5,9.25,93.0,7.0
-7521.0,0.0,0.0,2.0,-3.21,-6.33,5.0,-1.75,-5.0,5.0,95.0
1734.0,0.0,0.0,0.0,3.0,3.0,1.0,3.5,0.0,49.0,51.0
529.0,0.0,-1.0,-1.0,-3.75,-1.0,3.0,5.8,8.5,63.0,37.0
-11340.0,-2.0,2.0,4.0,-0.5,-5.0,-4.5,-8.0,-0.25,1.0,99.0
278.0,2.0,0.0,-1.0,2.0,-2.0,-1.0,0.0,-2.0,44.0,56.0
-2034.0,0.0,0.0,1.0,-1.0,2.0,-1.33,-3.0,1.0,31.0,69.0
2688.0,2.0,2.0,1.0,-3.0,2.0,2.0,2.83,7.75,53.0,47.0
2873.0,-1.0,-1.0,0.0,0.5,2.17,0.0,1.0,1.0,68.0,32.0
4485.0,-1.0,0.0,-1.0,-0.83,-0.6699999999999999,0.0,2.0,-5.0,67.0,33.0
-2093.0,1.0,1.0,0.0,3.5,-5.75,-2.0,-0.33,-2.33,19.0,81.0
3678.0,1.0,0.0,-1.0,4.8,5.0,-2.0,4.33,2.2,90.0,10.0
3237.0,-2.0,0.0,0.0,0.83,5.0,2.0,3.33,-1.67,62.0,38.0
-9207.0,-2.0,2.0,2.0,-6.1,-1.4,-4.6,-4.0,-3.5,0.0,100.0
4031.0,2.0,-1.0,0.0,2.75,2.67,0.0,0.25,-0.5,86.0,14.0
8707.0,-1.0,-1.0,0.0,3.0,5.25,8.4,3.67,11.5,98.0,2.0
727.0,-2.0,-1.0,0.0,-1.33,-1.5,0.33,3.0,-1.5,50.0,50.0
8500.0,0.0,1.0,0.0,13.0,7.0,3.0,5.0,2.7,63.0,37.0
1422.0,2.0,0.0,0.0,-1.0,2.08,5.75,-0.83,-3.33,60.0,40.0
5019.0,2.0,-2.0,-1.0,2.1,-0.33,-1.0,6.5,1.9,92.0,8.0
-1954.0,0.0,1.0,0.0,-1.75,-7.33,-1.0,0.0,-5.5,10.0,90.0
1302.0,2.0,0.0,-1.0,2.0,1.0,1.0,-3.5,-0.33,49.0,51.0
4450.0,0.0,1.0,-1.0,4.0,4.0,3.0,6.33,7.33,64.0,36.0
-1258.0,0.0,-2.0,0.0,-2.0,-2.5,1.0,5.0,1.6,55.00000000000001,44.99999999999999
2893.0,2.0,0.0,0.0,0.6699999999999999,4.5,10.0,3.0,4.0,51.0,49.0
6748.0,0.0,-2.0,-2.0,-2.1,12.0,9.0,4.5,6.0,87.0,13.0
-13781.0,-1.0,1.0,5.0,-7.5,-9.67,-6.6,-1.0,-2.17,0.0,100.0
-1577.0,-1.0,0.0,1.0,3.67,0.0,3.9,-1.67,-1.0,56.00000000000001,43.99999999999999
-7933.0,-2.0,0.0,1.0,-1.5,-4.0,-2.0,-0.6699999999999999,0.0,6.0,94.0
221.0,0.0,-1.0,0.0,-3.67,-0.5,0.33,2.17,5.67,56.99999999999999,43.00000000000001
-1167.0,0.0,1.0,0.0,1.5,0.5,-2.0,-4.0,-5.57,39.0,61.0
374.0,0.0,0.0,0.0,0.0,-1.0,-3.33,3.0,3.0,48.0,52.0
1348.0,2.0,0.0,0.0,9.0,0.6600000000000001,0.0,-1.0,-1.5,48.0,52.0
-5319.0,2.0,1.0,0.0,1.0,-8.0,-3.0,-4.67,-2.5,15.0,85.0
-4394.0,-1.0,0.0,1.0,2.25,-8.0,-1.25,-0.25,-1.5,23.0,77.0
2549.0,0.0,1.0,-1.0,1.0,5.5,3.67,2.0,3.5,59.0,41.0
148.0,0.0,1.0,1.0,1.0,1.5,-3.33,-2.67,-0.25,42.0,58.0
3995.0,2.0,1.0,0.0,5.0,5.0,1.0,1.0,-1.0,71.0,29.0
-835.0,0.0,-1.0,0.0,-0.25,-2.17,2.83,-3.5,-6.0,52.0,48.0
387.0,2.0,-1.0,-1.0,1.5,-3.8,-0.75,-0.57,1.5,54.0,46.0
3715.0,0.0,0.0,-1.0,1.7600000000000002,8.25,0.5,3.0,1.0,68.0,32.0
3407.0,-2.0,-2.0,-2.0,-0.1699999999999999,-1.67,0.8300000000000001,0.6699999999999999,0.5,64.0,36.0
-8391.0,-2.0,-1.0,2.0,2.67,-5.5,-0.6600000000000001,-5.0,-2.5,7.000000000000001,93.0
234.0,0.0,1.0,0.0,0.1699999999999999,-4.0,-4.0,2.0,0.6699999999999999,24.0,76.0
-431.0,2.0,1.0,0.0,-1.5,1.83,8.5,0.7999999999999998,-0.33,47.0,53.0
-10280.0,0.0,2.0,0.0,-0.6699999999999999,-7.25,-4.8,-4.25,-3.75,5.0,95.0
1331.0,2.0,1.0,-1.0,0.0,-2.5,-2.0,-4.33,-3.0,67.0,33.0
1310.0,0.0,-1.0,0.0,1.5,1.0,1.67,3.0,1.0,59.0,41.0
-3924.0,0.0,1.0,0.0,0.75,-8.0,-0.5,-3.25,-4.5,19.0,81.0
-6428.0,2.0,1.0,2.0,-4.67,-1.0,-1.5,-4.0,-0.1699999999999999,13.0,87.0
-7675.0,-2.0,1.0,0.0,-0.83,-2.0,-4.0,-6.8,-3.0,14.000000000000002,86.0
787.0,0.0,1.0,0.0,-1.4,-0.4199999999999999,-0.1699999999999999,0.4199999999999999,-1.25,50.0,50.0
-8344.0,-1.0,0.0,1.0,-6.0,-4.25,-2.33,-5.75,-1.5,6.0,94.0
-1549.0,2.0,-1.0,0.0,-2.33,-5.0,7.0,-2.25,-1.67,52.0,48.0
1391.0,0.0,-1.0,0.0,2.0,0.6699999999999999,1.0,0.5,-4.0,56.99999999999999,43.00000000000001
-4283.0,-2.0,-1.0,2.0,-7.83,-6.0,-8.5,-3.5,-10.0,39.0,61.0
7365.0,1.0,-2.0,-2.0,2.9,3.0,7.83,0.3299999999999999,5.0,97.0,3.0
-3691.0,-2.0,0.0,1.0,-5.0,-0.5,-1.0,-2.5,0.5,21.0,79.0
7237.0,2.0,0.0,-2.0,0.5800000000000001,3.0,3.0,4.5,1.0,97.0,3.0
2261.0,0.0,-1.0,0.0,2.67,5.6,0.33,6.5,7.5,72.0,28.0
-1450.0,-2.0,0.0,1.0,1.5,-2.5,-3.0,-2.0,-5.0,33.0,67.0
1282.0,0.0,-2.0,0.0,-4.0,3.33,4.0,-1.0,0.5,56.99999999999999,43.00000000000001
2741.0,2.0,0.0,0.0,2.0,1.5,-4.2,-0.33,-0.5,56.00000000000001,43.99999999999999
437.0,2.0,0.0,-1.0,-1.5,-7.67,-1.5,2.7,-1.33,48.0,52.0
5531.0,2.0,1.0,-2.0,0.8300000000000001,1.0,0.47,2.5,-0.5,92.0,8.0
466.0,-2.0,2.0,-1.0,-0.92,-2.0,1.17,6.0,0.75,54.0,46.0
731.0,2.0,-1.0,0.0,6.0,4.0,5.0,2.0,2.0,63.0,37.0
-5962.0,-2.0,2.0,0.0,-2.0,-2.75,-2.0,-0.5,-1.5,3.0,97.0
-548.0,0.0,-1.0,0.0,1.0,-1.67,1.0,-2.0,-1.5,43.0,57.0
-7312.0,-2.0,1.0,1.0,-1.67,2.0,-2.0,-0.5,-1.5,7.000000000000001,93.0
4029.0,1.0,0.0,0.0,0.5,5.67,3.5,4.67,8.0,80.0,20.0
-6385.0,-1.0,0.0,1.0,-4.33,-2.2,-1.17,-1.1,-3.3,4.0,96.0
-2719.0,0.0,-2.0,0.0,0.1699999999999999,-3.67,-2.0,-0.4199999999999999,1.0,38.0,62.0
5042.0,0.0,-1.0,0.0,-1.0,6.5,-3.0,3.5,3.2,87.0,13.0
-974.0,2.0,-2.0,-1.0,-1.0,-3.0,0.5,0.25,-0.8999999999999999,66.0,34.0
1268.0,1.0,0.0,0.0,2.0,-0.8300000000000001,-1.0,1.5,3.4,59.0,41.0
650.0,2.0,0.0,0.0,1.0,-3.0,4.0,0.0,1.5,61.0,39.0
-1993.0,0.0,0.0,0.0,-0.25,2.55,0.5800000000000001,-0.1400000000000001,1.83,44.0,56.0
2946.0,-1.0,1.0,0.0,3.8,5.0,-0.5,0.0,3.0,74.0,26.0
3981.0,-2.0,-1.0,-1.0,-2.0,6.5,-0.92,7.75,7.67,72.0,28.0
-5801.0,0.0,2.0,1.0,4.5,-4.33,0.5,-5.5,-5.67,19.0,81.0
-469.0,2.0,0.0,0.0,1.73,0.5,-3.0,1.5,-0.8300000000000001,38.0,62.0
6347.0,2.0,0.0,-2.0,-1.83,2.0,1.75,0.13,-1.0,78.0,22.0
-2702.0,2.0,2.0,1.0,3.0,1.5,2.0,-4.75,-4.0,24.0,76.0
-1450.0,-1.0,0.0,0.0,-1.33,-2.0,-1.0,-1.0,-1.0,42.0,58.0
9551.0,-1.0,0.0,-2.0,-1.0,13.0,11.0,3.86,9.33,89.0,11.0
5963.0,2.0,0.0,0.0,-1.0,7.2,6.0,5.5,2.0,88.0,12.0
8129.0,1.0,-2.0,-1.0,0.66,5.5,-0.6600000000000001,2.0,2.75,96.0,4.0
2816.0,2.0,1.0,-2.0,1.5,0.33,-3.0,-5.75,-6.67,63.0,37.0
3963.0,0.0,-1.0,0.0,0.83,7.5,7.0,8.5,7.33,88.0,12.0
-1768.0,-2.0,1.0,1.0,-1.33,5.33,5.0,3.5,-3.0,42.0,58.0
-6557.0,-1.0,0.0,1.0,-2.5,-4.0,-3.0,2.5,1.0,9.0,91.0
-5070.0,-2.0,-1.0,2.0,-0.83,1.67,0.0,-5.0,-6.17,18.0,82.0
-338.0,0.0,-1.0,0.0,-1.0,1.0,1.0,-0.6699999999999999,3.5,54.0,46.0
1098.0,2.0,1.0,0.0,-5.5,0.25,-3.0,4.5,3.17,56.00000000000001,43.99999999999999
5080.0,2.0,-1.0,-1.0,-1.6,3.67,1.5,2.43,7.5,91.0,9.0
-4266.0,-2.0,1.0,0.0,-1.33,2.0,-1.0,-2.0,3.5,7.000000000000001,93.0
-884.0,2.0,-2.0,0.0,-0.83,-2.5,1.0,2.0,1.0,63.0,37.0
-6169.0,1.0,0.0,2.0,-3.33,3.0,-0.5,-4.0,-8.6,13.0,87.0
-3139.0,2.0,1.0,0.0,-4.67,-3.0,-1.5,2.5,3.0,14.000000000000002,86.0
3102.0,2.0,0.0,-1.0,1.33,3.5,4.0,1.0,2.0,72.0,28.0
-4879.0,0.0,2.0,1.0,0.0,-1.5,-1.0,-7.75,0.0,11.0,89.0
6477.0,0.0,-2.0,-1.0,0.0,3.0,0.33,3.5,6.5,93.0,7.0
-3276.0,-2.0,-1.0,2.0,0.0,-2.17,-0.8300000000000001,-1.0,5.0,46.0,54.0
27.0,2.0,1.0,-2.0,5.6,-3.17,1.0,-4.5,-5.5,42.0,58.0
-2272.0,-1.0,-1.0,1.0,-0.65,1.0,0.0,-0.5,1.4,43.0,57.0
-11016.0,-2.0,0.0,1.0,-2.67,-2.0,-3.33,-7.67,-4.75,2.0,98.0
700.0,1.0,-1.0,0.0,1.0,5.0,-1.0,0.0,0.92,46.0,54.0
1784.0,0.0,1.0,0.0,-0.5,-0.5800000000000001,3.25,-0.3399999999999998,0.4300000000000001,63.0,37.0
3190.0,0.0,-1.0,-1.0,-0.25,2.5,0.0,2.17,9.33,82.0,18.0
-3130.0,2.0,1.0,1.0,3.0,-1.33,1.0,-3.83,-6.0,37.0,63.0
-4045.0,2.0,1.0,0.0,0.0,-5.67,0.0,-2.4,-10.25,9.0,91.0
-17109.0,-1.0,1.0,3.0,-9.8,-3.53,-1.67,-6.0,-8.0,2.0,98.0
4988.0,1.0,2.0,0.0,1.67,3.0,7.0,5.0,6.0,71.0,29.0
-6008.0,-2.0,1.0,2.0,-5.6,0.5,3.0,-3.33,-0.5,11.0,89.0
-2445.0,-2.0,-1.0,1.0,-5.0,-2.25,-3.0,3.5,1.0,18.0,82.0
1725.0,2.0,2.0,-1.0,0.0,4.0,-1.33,-0.5,2.25,42.0,58.0
-5166.0,-2.0,-1.0,1.0,-5.0,2.0,0.0,3.0,0.3399999999999998,10.0,90.0
7916.0,0.0,1.0,0.0,0.5800000000000001,8.0,6.0,0.9500000000000002,4.0,86.0,14.0
-3368.0,-2.0,0.0,0.0,-4.0,-11.0,-1.0,-4.67,-8.33,16.0,84.0
-3195.0,-2.0,0.0,1.0,-6.0,-0.5,-2.0,3.0,4.0,23.0,77.0
-7036.0,-2.0,-1.0,1.0,-8.0,-11.67,-8.71,-3.9,-8.33,15.0,85.0
-5804.0,0.0,0.0,2.0,2.5,-4.4,2.0,-3.96,-6.75,14.000000000000002,86.0
1978.0,2.0,1.0,-1.0,-1.2,4.5,4.5,0.4199999999999999,0.5,78.0,22.0
1020.0,2.0,-1.0,0.0,10.5,1.5,-2.0,1.25,1.5,54.0,46.0
-653.0,0.0,2.0,-1.0,-1.5,-5.0,1.0,-1.0,-7.0,19.0,81.0
-780.0,0.0,-1.0,1.0,1.0,-0.8300000000000001,5.0,-4.0,-1.0,48.0,52.0
-2282.0,-2.0,2.0,1.0,6.75,8.0,1.0,-5.0,3.0,40.0,60.0
-1234.0,-2.0,2.0,0.0,-2.25,-1.0,-1.0,2.0,3.0,22.0,78.0
3319.0,0.0,-1.0,2.0,2.1,7.33,0.3399999999999998,0.5,5.5,84.0,16.0
5352.0,2.0,-1.0,-2.0,0.0,1.0,5.0,-2.0,0.6699999999999999,87.0,13.0
-7917.0,-2.0,1.0,2.0,-0.75,-1.5,-2.5,-2.47,-1.0,2.0,98.0
1709.0,1.0,-1.0,-1.0,0.7000000000000002,0.33,1.4700000000000002,8.25,0.33,68.0,32.0
11407.0,2.0,0.0,-1.0,3.67,3.33,6.0,6.0,6.0,100.0,0.0
-41.0,-1.0,-1.0,1.0,3.0,-0.5,-4.0,1.5,0.33,54.0,46.0
-5418.0,-1.0,1.0,2.0,0.0,-5.5,-4.5,-9.8,-4.5,3.0,97.0
614.0,2.0,-2.0,-2.0,-0.5,0.5,5.75,-1.25,-3.75,64.0,36.0
-1963.0,-2.0,-2.0,0.0,-3.33,-3.25,3.0,-5.4,2.25,38.0,62.0
-437.0,0.0,1.0,0.0,0.5,-0.33,-2.0,-7.0,-7.0,32.0,68.0
-2926.0,0.0,-1.0,1.0,-4.0,-2.67,0.5,-1.75,2.0,45.0,55.0
1892.0,-2.0,-1.0,-1.0,-0.33,0.5800000000000001,-0.4000000000000001,0.5,1.0,69.0,31.0
9217.0,2.0,0.0,-2.0,6.0,-4.0,-2.17,7.5,8.0,84.0,16.0
-5374.0,-2.0,2.0,1.0,-2.25,-4.5,-5.5,-2.0,-1.25,4.0,96.0
-4130.0,0.0,1.0,0.0,-3.5,-7.33,-0.5,-0.5,-2.5,14.000000000000002,86.0
-2922.0,0.0,0.0,1.0,1.0,-9.0,-3.5,-2.17,-3.33,28.999999999999996,71.0
-10003.0,0.0,1.0,1.0,0.0,-3.0,-2.0,-6.0,-6.0,4.0,96.0
5711.0,2.0,1.0,-1.0,1.0,-1.73,-0.33,5.67,2.0,85.0,15.0
141.0,2.0,1.0,1.0,4.0,-2.5,1.0,-1.5,-3.0,50.0,50.0
-1999.0,0.0,2.0,0.0,-3.5,1.25,8.0,-6.67,-2.17,27.0,73.0
5489.0,2.0,-1.0,0.0,-1.78,1.33,5.3,4.89,2.5,93.0,7.0
3900.0,2.0,1.0,-1.0,6.0,0.0,-0.33,0.0,0.9,76.0,24.0
-2878.0,0.0,-2.0,0.0,-3.67,-8.5,-1.17,-2.5,0.0,26.0,74.0
3896.0,2.0,0.0,0.0,-4.0,1.67,4.8,3.5,0.5,60.0,40.0
2189.0,2.0,1.0,-1.0,-1.17,0.0,3.0,-2.33,-0.8300000000000001,67.0,33.0
-6491.0,-2.0,1.0,0.0,-1.0,-2.67,-3.5,-2.0,-5.5,6.0,94.0
-1187.0,0.0,-1.0,0.0,0.6699999999999999,-3.0,-4.0,3.33,-2.5,28.999999999999996,71.0
-4632.0,-2.0,1.0,0.0,-1.0,-13.67,1.67,-3.0,-6.25,18.0,82.0
-1130.0,2.0,-2.0,1.0,-1.5,1.0,3.0,1.34,1.0,63.0,37.0
542.0,0.0,-2.0,1.0,-3.33,-0.8,9.67,0.2299999999999999,-0.33,60.0,40.0
-7611.0,-2.0,0.0,0.0,-4.0,-1.73,-8.0,-8.0,-9.0,13.0,87.0
4259.0,0.0,0.0,0.0,6.5,4.5,-3.5,9.33,3.25,71.0,29.0
-3615.0,-1.0,0.0,0.0,-4.1,-10.4,-3.0,-3.0,-1.67,26.0,74.0
-6981.0,-2.0,2.0,1.0,-1.0,-2.0,-3.0,0.0,-1.0,2.0,98.0
2631.0,-2.0,-2.0,1.0,0.33,4.5,4.0,2.5,1.5,68.0,32.0
4839.0,2.0,1.0,-1.0,-0.1999999999999999,-3.33,4.67,3.1,-0.6699999999999999,85.0,15.0
1342.0,2.0,1.0,-1.0,-0.33,3.83,0.5,1.15,7.0,36.0,64.0
2420.0,0.0,0.0,0.0,-2.0,1.33,-0.33,4.75,7.0,69.0,31.0
-401.0,0.0,0.0,0.0,2.25,-3.67,-4.5,-3.5,1.33,40.0,60.0
-1165.0,-2.0,1.0,0.0,-2.0,-3.5,0.0,1.25,0.25,35.0,65.0
-4213.0,-1.0,-1.0,1.0,-3.67,-2.0,4.33,9.33,2.75,33.0,67.0
-6020.0,-2.0,1.0,1.0,-3.67,-8.0,-5.0,-2.0,-5.5,9.0,91.0
-1133.0,-2.0,0.0,1.0,-2.0,-5.25,2.75,0.0,-1.0,41.0,59.0
2656.0,2.0,1.0,-1.0,0.0,-2.33,0.75,-4.33,-1.08,51.0,49.0
-393.0,0.0,2.0,-1.0,5.75,-1.0,1.0,-7.0,-5.0,50.0,50.0
10448.0,2.0,-2.0,-2.0,2.75,2.75,2.17,4.33,3.0,99.0,1.0
8320.0,2.0,-1.0,-1.0,7.8,-1.42,0.8,1.0,3.33,89.0,11.0
-9258.0,0.0,1.0,1.0,-2.0,-5.0,2.5,-1.5,-3.0,4.0,96.0
2663.0,-1.0,-1.0,0.0,-2.0,2.0,0.5,0.0,4.0,65.0,35.0
4801.0,1.0,2.0,-2.0,2.83,3.5,-2.25,1.83,7.75,59.0,41.0
-1614.0,-2.0,-1.0,1.0,-4.8,-12.5,0.0,1.73,-2.0,33.0,67.0
-733.0,2.0,0.0,0.0,-3.75,0.0,0.0,-4.33,-4.5,28.000000000000004,72.0
914.0,2.0,1.0,-1.0,1.0,-7.4,0.0,-1.83,-6.0,35.0,65.0
6511.0,-2.0,-1.0,0.0,3.0,15.33,3.33,0.95,11.0,90.0,10.0
-9262.0,1.0,1.0,0.0,-6.57,-10.25,-8.5,-5.5,-2.17,4.0,96.0
-3793.0,2.0,-2.0,-1.0,-2.25,-0.3299999999999999,-5.1,-1.0,-3.0,46.0,54.0
7518.0,0.0,1.0,-2.0,3.5,0.0,-3.0,1.0000000000000002,2.5,76.0,24.0
-9460.0,-1.0,0.0,2.0,3.75,-2.0,-2.33,-6.33,-3.93,3.0,97.0
-1523.0,1.0,-1.0,1.0,-2.0,0.4000000000000001,5.5,0.5,0.75,57.99999999999999,42.00000000000001
-3431.0,-1.0,1.0,0.0,-1.0699999999999998,2.17,3.0,2.0,2.0,21.0,79.0
-4798.0,1.0,1.0,0.0,-4.25,-4.0,-0.6699999999999999,-4.5,-6.67,7.000000000000001,93.0
3411.0,2.0,-1.0,-1.0,1.33,5.5,3.0,0.0,-1.0,85.0,15.0
-3659.0,-2.0,0.0,1.0,0.7300000000000001,-7.0,1.67,-2.33,-0.5,22.0,78.0
968.0,0.0,-2.0,0.0,1.0,-0.5,0.0,1.5,2.0,65.0,35.0
465.0,1.0,1.0,0.0,-0.5,-2.0,0.5,-1.0,0.0,31.0,69.0
-3504.0,-2.0,1.0,1.0,-1.17,-2.33,-1.5,0.33,-2.0,18.0,82.0
1496.0,0.0,1.0,0.0,0.0,6.0,-4.0,4.0,8.0,60.0,40.0
7900.0,-1.0,-1.0,-1.0,1.17,10.0,4.33,7.17,4.71,99.0,1.0
3345.0,2.0,0.0,0.0,1.4,5.25,-3.0,0.0,-0.1699999999999999,61.0,39.0
-1682.0,-2.0,-2.0,0.0,1.0,-2.0,-0.33,1.33,2.0,42.0,58.0
3730.0,0.0,-1.0,0.0,-2.67,6.0,4.0,2.16,3.5,77.0,23.0
-5716.0,-1.0,-1.0,1.0,-4.0,-7.0,-7.0,-3.67,-1.5,6.0,94.0
953.0,2.0,1.0,0.0,-1.67,-1.0,0.5,-1.0,-0.5,39.0,61.0
-2607.0,-1.0,0.0,0.0,1.9,-3.0,-3.0,-1.0,-8.0,40.0,60.0
7030.0,2.0,1.0,-2.0,1.0,1.0,4.67,4.0,2.1,90.0,10.0
-99.0,-2.0,1.0,0.0,-1.33,1.0,0.6699999999999999,10.6,2.67,36.0,64.0
3193.0,2.0,0.0,0.0,2.0,0.0,4.0,-1.0,0.0,82.0,18.0
9129.0,2.0,-2.0,-2.0,2.75,9.0,7.5,3.7,4.33,99.0,1.0
-988.0,0.0,2.0,-1.0,-1.0,-5.33,-1.33,-5.0,-6.75,16.0,84.0
4042.0,2.0,0.0,-1.0,2.67,-1.0,0.0,7.67,-2.5,78.0,22.0
-5955.0,-1.0,1.0,1.0,-4.0,-3.3,0.0,-8.8,-9.0,8.0,92.0
-1797.0,0.0,0.0,1.0,-8.86,1.33,2.5,-3.5,3.0,33.0,67.0
-1659.0,2.0,-1.0,0.0,0.0,-1.0,-5.0,-2.17,-4.0,40.0,60.0
-2664.0,-2.0,-1.0,2.0,-5.83,-5.0,1.0,-0.1699999999999999,0.0,40.0,60.0
7491.0,1.0,-1.0,-1.0,2.0,6.33,2.75,3.5,10.2,100.0,0.0
5784.0,1.0,-1.0,-2.0,2.5,0.3399999999999998,-1.75,0.0,1.08,77.0,23.0
3770.0,0.0,-1.0,0.0,0.0,3.17,1.75,4.07,10.4,89.0,11.0
8010.0,2.0,-2.0,-2.0,-1.0,3.0,5.0,2.17,4.0,98.0,2.0
-10095.0,-1.0,1.0,1.0,0.0,-3.4,-5.5,-6.5,-8.67,1.0,99.0
-4920.0,-2.0,1.0,0.0,0.5,-7.5,-4.67,-0.8300000000000001,-2.17,13.0,87.0
-4146.0,-1.0,-1.0,0.0,-3.33,-3.0,1.1,-2.0,0.08,17.0,83.0
3019.0,2.0,-1.0,0.0,2.0,3.0,-0.25,1.33,-0.6699999999999999,83.0,17.0
-6768.0,-1.0,1.0,0.0,-0.5,-4.0,-2.0,-4.0,-3.0,10.0,90.0
1367.0,-1.0,-2.0,1.0,-3.33,3.0,3.67,5.67,4.0,64.0,36.0
-464.0,2.0,-1.0,0.0,1.5,-7.0,-3.67,-2.5,0.6699999999999999,42.0,58.0
5817.0,0.0,-1.0,-1.0,1.0,10.0,4.0,3.0,7.67,98.0,2.0
-3475.0,-2.0,-1.0,0.0,0.6699999999999999,-6.5,-4.67,-3.5,-2.0,12.0,88.0
-2802.0,-2.0,-1.0,1.0,-1.66,0.5,7.67,1.0,-3.5,37.0,63.0
3894.0,1.0,0.0,-2.0,0.0,-3.5,4.0,-1.67,-1.42,56.00000000000001,43.99999999999999
-801.0,0.0,1.0,0.0,-1.0,-2.5,2.0,-5.75,-7.33,23.0,77.0
6916.0,2.0,1.0,-1.0,0.6699999999999999,5.5,2.67,0.5,-0.5,89.0,11.0
-2646.0,0.0,1.0,0.0,-1.75,-4.0,0.0,0.5,-3.0,40.0,60.0
-5842.0,-2.0,1.0,1.0,0.3299999999999999,-6.25,-3.5,-4.67,1.5,3.0,97.0
2452.0,-1.0,-1.0,0.0,-2.0,-1.0,0.6699999999999999,8.0,6.12,79.0,21.0
6398.0,0.0,-2.0,0.0,2.5,4.33,-1.33,10.33,10.8,94.0,6.0
