sequence_number,team_win,win_prob
7151,0,0.20396944638053563
7160,0,0.1700642159264154
7163,0,0.47462491495534154
7177,0,0.05683422859997865
7179,1,0.7208776069887222
7202,1,0.3742090744181301
7205,0,0.21665624548437135
7206,0,0.036130533321229265
7211,1,0.8910474275797676
7223,1,0.601912955955997
7224,0,0.7590891338093507
7225,0,0.33189210545548953
7226,0,0.5436031555928844
7230,1,0.21384179034038175
7236,1,0.17523561212136185
7239,0,0.09212755392637824
7260,1,0.8614568716368761
7274,1,0.9612804018947537
7284,0,0.14579526063975443
7290,1,0.46598348820302055
7291,0,0.27332423412109946
7293,1,0.6670798737633131
7302,0,0.7073929563712241
7303,1,0.5934517715780757
7307,1,0.4698248732890223
7314,1,0.8232479988131208
7318,1,0.2346380570939854
7319,0,0.0895755595617607
7335,0,0.14238385738872075
7342,0,0.3167903463115429
7343,0,0.10243607684268309
7349,1,0.4507190865140802
7350,1,0.7005495917891627
7353,0,0.11730588446079732
7357,1,0.8701503521528184
7359,1,0.853113396327413
7360,0,0.09375512775509545
7364,0,0.33301502075061884
7367,0,0.12551760688158825
7368,1,0.9339592136041753
7372,0,0.33016042840441073
7382,0,0.040131654849900084
7383,1,0.9565044358131345
7385,0,0.24244815822514004
7390,1,0.6925553968130683
7392,1,0.17605976527329065
7400,1,0.6782764561322757
7403,1,0.7802269198084424
7412,0,0.06625019284329235
7413,1,0.9363626076468514
7414,1,0.7671363305374711
7423,1,0.5555343586011336
7429,1,0.22446209994719088
7431,1,0.9062492844770256
7435,1,0.95867062313028
7437,0,0.15242396461818244
7451,1,0.45520803079117284
7453,0,0.7473491974305935
7455,0,0.17723288271103171
7458,1,0.9562071637871983
7459,1,0.5703323864990842
7460,1,0.944118978184513
7471,0,0.24990942092854634
7478,1,0.6626504698761565
7482,0,0.1749079911311986
7489,1,0.8648302952741653
7499,1,0.20020552468637376
7502,1,0.696815504799935
7506,0,0.1979089450881412
7507,1,0.43553595972399606
7509,0,0.34035936325949795
7511,0,0.12512427167381884
7526,1,0.7874793628342751
7531,0,0.30710120111047173
7533,1,0.6323975553740143
7552,0,0.3696757200451221
7554,0,0.3176134057510159
7579,1,0.8067506800794331
7590,1,0.8126680529238774
7598,1,0.792174085668119
7608,1,0.4381032619406149
7615,0,0.617542827696416
7620,1,0.42165317479253467
7621,0,0.04547735006762211
7633,0,0.17453545670335713
7636,0,0.3070763458200141
7640,0,0.6305631154414475
7655,1,0.7244729404142058
7663,0,0.03576010267030143
7677,0,0.35427306040313394
7678,0,0.4798178155224265
7679,1,0.4820529649788331
7685,1,0.8505582395658998
7689,0,0.10314410078258623
7692,0,0.05353189559477661
7696,1,0.48692078904553265
7701,0,0.9119541671063475
7705,0,0.09908821378521326
7707,0,0.6316063535324252
7710,0,0.6549367924685955
7711,1,0.9005500849684219
7719,1,0.9228486402302353
7723,1,0.8894045009746506
7742,0,0.04517116717475984
7743,0,0.11833680063164305
7749,1,0.9357782288686477
7750,0,0.6186149504002134
7752,1,0.9890429949675572
7756,0,0.43302250062602493
7761,0,0.01742071416586109
7767,1,0.09386083845887795
7771,1,0.7122450658145938
7782,0,0.24011690714520273
7790,0,0.2889288342183425
7793,0,0.5777337377320341
7797,1,0.7623207484489566
7799,0,0.5282575680081479
7809,1,0.5597660418323654
7810,0,0.22715488737040918
7815,1,0.4660446282346025
7817,0,0.7557407881774135
7818,0,0.3141941188942306
7819,1,0.687482361435018
7823,0,0.05985354105275402
7824,0,0.10854302764673945
7829,0,0.12316274663079345
7830,1,0.9933861794301121
7840,0,0.26521105372302917
7845,0,0.7497986148493849
7855,0,0.10441136716493765
7862,1,0.5155448655449357
7863,1,0.6207603921826391
7872,0,0.709496448691167
7874,1,0.9208472831978317
7877,0,0.020619861815047883
7881,1,0.9736373065531281
7882,1,0.9184751232681221
7886,1,0.9020512267203364
7894,1,0.5905885590094906
7897,1,0.2857096810141854
7900,0,0.7144419564926656
7901,1,0.8885926553032146
7914,0,0.4733183494614122
7915,1,0.798694965488361
7922,1,0.5793403800043395
7925,0,0.19711941031083924
7928,0,0.1113676289635037
7932,0,0.0372752365920454
7933,0,0.01942003719184218
7945,0,0.31967992391886424
7951,0,0.1330676145313611
7959,1,0.8327673636281316
7965,0,0.6971865621158744
7969,1,0.3796733317669661
7973,1,0.7290572033496175
7989,1,0.8188678536726158
7999,1,0.6610488104019105
8012,0,0.08395869725458703
8014,0,0.04060788828972778
8024,0,0.4008721003057564
8038,0,0.038977353686958476
8056,0,0.728720642735316
8060,1,0.8951747744889393
8063,1,0.2055076421697891
8064,0,0.08672029822156017
8067,1,0.9268565569930836
8068,1,0.8464709932528666
8070,0,0.16626508108559204
8072,0,0.8801379393321199
8084,1,0.7008455220166309
8085,1,0.20869940770917167
8088,1,0.7975283138578816
8093,0,0.7682817563457421
8099,0,0.098483335136646
8105,0,0.4145525316224574
8109,1,0.4566722983951439
8112,1,0.923657425235694
8115,0,0.007228676257766849
8118,1,0.7624343698290822
8119,0,0.1898865000971589
8127,1,0.2462324536097343
8132,1,0.45310052348711316
8142,0,0.06988144998267957
8144,0,0.4436370198774826
8148,0,0.14103261420802163
8160,1,0.4704805232350775
8161,1,0.6734775382772589
8162,0,0.8615997542122047
8168,1,0.5500340010724315
8170,0,0.27031960704889385
8177,1,0.8318257795351999
8180,1,0.763408133780373
8181,0,0.11059064472720233
8186,0,0.1410191309224568
8193,1,0.5853397870563174
8200,1,0.8146252405704392
8210,1,0.49099924481524587
8217,1,0.7651899999281866
8225,1,0.6949219276053056
8242,0,0.29692988512163887
8248,0,0.7332820290289452
8252,0,0.22933758699089837
8266,0,0.006404820104286074
8272,1,0.9559666878197648
8280,1,0.7085980962310032
8281,0,0.19859457899390862
8286,1,0.6649193588000433
8288,0,0.09731845602717056
8290,0,0.3301755307623617
8292,0,0.2533653773751619
8304,0,0.22449621280038168
8308,1,0.6656946496460472
8314,1,0.9591164325720638
8316,1,0.8098880865455425
8324,0,0.9218958905485113
8325,1,0.8075856701341253
8326,1,0.9761519011510634
8330,0,0.6840067533978931
8333,1,0.2990545810615265
8343,0,0.19178887076365178
8366,0,0.14895054490777335
8367,0,0.3082979695566445
8368,1,0.1320756149082538
8369,1,0.24259217514989237
8375,0,0.10417770891254924
8381,0,0.32628241972150296
8383,1,0.8273174363705702
8386,1,0.6631149881756743
8387,0,0.5883288505693217
8388,1,0.536468924385619
8392,1,0.9795265573324353
8397,1,0.6382746978041379
8402,1,0.909911450246932
8412,0,0.086059370605255
8415,1,0.32063167657379177
8423,0,0.2636249337761697
8426,0,0.23915046079956395
8442,1,0.1328129912008173
8447,0,0.27371586594139974
8448,0,0.09198744450980131
8463,0,0.15959817119950098
8511,1,0.20981173725647373
8515,0,0.547167019743704
8517,1,0.6467382860845848
8519,0,0.07603376164934565
8521,0,0.4192514659698899
8522,1,0.30111600385453574
8525,0,0.33349806295613654
8529,0,0.26464290954625597
8532,0,0.4263253288131264
8541,1,0.6482030931648763
8547,1,0.4770333418997749
8552,0,0.0945208031156809
8554,0,0.27670767551659536
8557,0,0.347579882855109
8559,0,0.10236844578143131
8579,0,0.15983624284433726
8587,0,0.5636882644057982
8601,1,0.9457217842596108
8604,1,0.7652731888279549
8616,0,0.2549245074084057
8617,1,0.9865813164738785
8620,0,0.04370405598240066
8622,0,0.061590371791998014
8633,0,0.1891818701610372
8635,0,0.0692378368914546
8639,1,0.7355385492499225
8641,0,0.023219478152025044
8645,1,0.8129149981926519
8650,0,0.1891871870254817
8659,0,0.04563454954124479
8665,1,0.7709216358284937
8674,1,0.688396932246051
8687,0,0.34470746997662727
8691,1,0.8917061974026593
8693,1,0.8376403068718662
8697,0,0.1388137943878896
8705,1,0.7641889527208787
8726,1,0.6759285399675335
8730,0,0.8763613649698185
8742,0,0.5432132605543006
8753,0,0.0641189445068246
8758,1,0.5533043689013156
8760,1,0.6640657603248359
8761,1,0.9908505278643402
8768,0,0.6806897623012506
8771,0,0.2357971408774329
8772,1,0.9886369520246974
8773,1,0.5123527730627592
8776,1,0.5271604554330597
8785,1,0.904768677854074
8792,1,0.5065447155169577
8799,0,0.07750047568410166
8805,0,0.7073451918260056
8821,0,0.566097502688015
8826,1,0.3055930011772786
8828,0,0.7507963448348842
8837,1,0.8981936783751687
8841,1,0.7612498812055549
8843,1,0.6880329685520363
8848,0,0.9671985824009053
8851,1,0.49833976855800516
8857,1,0.2748748849902777
8858,1,0.5060997746748465
8859,1,0.06301026460317903
8861,0,0.2779223630165589
8864,1,0.7851499913242277
8869,0,0.21401301763629937
8871,1,0.9631243967958871
8875,0,0.16600047288434022
8876,0,0.05720178691066312
8881,1,0.28978984436699007
8882,0,0.5260846486010243
8884,1,0.9073221266245328
8889,1,0.9768087993556301
8890,0,0.7748683165340932
8893,1,0.8220350472135552
8895,0,0.17517041329611704
8901,0,0.04715884368470257
8903,0,0.7553758678900597
8905,1,0.8140918920823335
8918,1,0.9283526723347005
8919,1,0.6394428287476485
8923,0,0.02795579515234588
8924,1,0.11858766328090148
8928,0,0.17844150000125186
8929,0,0.04285710414098642
8943,0,0.012349705238039153
8945,0,0.08055405994034097
8951,1,0.8629180829341865
8955,0,0.11553702426731201
8962,0,0.7755457244415397
8969,1,0.7824413289335812
8974,0,0.12824274914636327
8978,0,0.48089623761228506
8980,0,0.5297391408020629
8982,1,0.40720432892488867
8985,1,0.3715970727312707
8991,0,0.39327173698704354
8995,0,0.4255509529710941
8998,0,0.14973627766140335
9004,1,0.4409785485125684
9012,1,0.9601536655751189
9014,1,0.27576477800968396
9017,1,0.20602928531508996
9024,1,0.6987352726257118
9027,1,0.8863098540130466
9032,1,0.40618661622614527
9033,0,0.09606547924124412
9038,1,0.9577689952398959
9040,1,0.7822439214355753
9043,0,0.3021237956002183
9052,1,0.41715804467062384
9053,0,0.0607700517083604
9057,0,0.4813046045595488
9067,0,0.7584682077072774
9076,1,0.9744569179616575
9081,1,0.5713724554039307
9082,0,0.09047461182972703
9083,0,0.013659008915892286
9098,0,0.09752786589430529
9104,1,0.21484729004982067
9105,1,0.6581546630698908
9108,0,0.4692459372700759
9115,1,0.9859630246328788
9118,1,0.8728820256523345
9119,0,0.12552739858159204
9129,1,0.8393568615408811
9138,0,0.14185044409468073
9139,0,0.24050328220804823
9148,1,0.982389188610023
9151,1,0.7786854965385311
9155,0,0.022871333131372528
9157,1,0.49001091991193463
9159,1,0.1776634803289049
9166,0,0.03428536709133464
9169,1,0.1002519589175277
9173,1,0.7565271579964418
9175,0,0.569387047731314
9197,0,0.1715218048388797
9210,1,0.9607784947161337
9216,1,0.8349751615454106
9218,0,0.050826475449608687
9221,1,0.17231725011887974
9228,1,0.7511364288920548
9232,1,0.6896388035746532
9235,0,0.35280620928758244
9240,0,0.032474451941592215
9242,1,0.9590650443568532
9248,1,0.9906265413527232
9253,0,0.4201255362310752
9257,0,0.1465467745921838
9278,0,0.19500681912994688
9280,0,0.05840634028166583
9284,1,0.44849900330428083
9288,1,0.8068209880541932
9297,1,0.49371323319215055
9298,1,0.4103045988395081
9303,1,0.2651656044503521
9306,0,0.08334449797402432
9315,0,0.03714906313187575
9316,0,0.214440575312282
9331,0,0.6077876316191696
9335,0,0.172711181568823
9339,0,0.8182637016351999
9341,0,0.03715539345145309
9360,1,0.6371001242095922
9361,1,0.959893303319819
9369,1,0.779733435552596
9370,0,0.12602808110063266
9372,1,0.5566814685700708
9373,0,0.324155180284377
9375,1,0.34956395913648863
9389,0,0.7694561370826627
9390,1,0.9408183983387532
9391,0,0.055741202740339627
9392,1,0.9979863880934565
9394,1,0.7752484723750264
9400,1,0.9543429243619894
9412,1,0.646001693552846
9420,1,0.752641031930167
9439,0,0.22926084472116398
9444,0,0.25873839145383354
9445,1,0.9715145436581825
9449,0,0.7781730788479699
9455,0,0.38083345600907326
9457,0,0.0388849298411819
9464,0,0.04379741570395994
9466,0,0.13462048369471927
9470,1,0.3851326985254668
9478,1,0.2727502340462076
9480,1,0.7877441633490384
9484,0,0.8157396392760301
9491,0,0.7793295304132909
9498,1,0.8401947975069416
9507,0,0.30178244734279214
9508,0,0.3210758894573421
9509,0,0.3639887203782118
9510,0,0.6562347916969471
9513,1,0.7425787982442412
9515,1,0.884324791789427
9518,1,0.5543159289513288
9528,0,0.3914873661636067
9529,0,0.35607646995618036
9534,0,0.02635549021591077
9537,1,0.8206697879150323
9538,1,0.9226033885580676
9540,0,0.4127422496460461
9544,0,0.5864644410439414
9545,1,0.8971094942384903
9558,0,0.5270139470481504
9576,1,0.6193455830940818
9582,1,0.7757535822037032
9584,1,0.6570636923549072
9589,0,0.10759453840951415
9591,0,0.3622495272617692
9593,0,0.6378244791967596
9600,0,0.16082792737368834
9609,1,0.5677391275503542
9611,1,0.6237365949311967
9612,1,0.5086181612079805
9644,1,0.8043398099090394
9650,0,0.37754052675362815
9652,0,0.37812728374735466
9657,1,0.3215042645206182
9660,0,0.3702301073812974
9678,1,0.4196586511823451
9680,0,0.1036449592401987
9685,0,0.42879249572931605
9687,1,0.9106706438020441
9690,1,0.8480045217683122
9698,0,0.3165282365396269
9703,1,0.9188221119899402
9704,1,0.29481282221177607
9710,1,0.3621221233077278
9723,0,0.11007101382057453
9727,1,0.5050908754903067
9728,1,0.976307598678087
9729,0,0.152581376402807
9730,0,0.4224496070174337
9731,0,0.008869388456947421
9733,1,0.9481585243761623
9743,0,0.282920697556647
9745,0,0.2375499674005047
9748,1,0.9736222758000324
9752,0,0.20667784119678437
9761,0,0.7670536348829912
9767,1,0.8733782716999628
9771,0,0.07054310598427932
9778,0,0.13003170046771523
9779,1,0.7133832977750237
9783,0,0.31322321300914097
9786,0,0.054428586389596884
9787,1,0.7749374749076274
9788,0,0.06193618878324208
9792,1,0.9117240617465947
9810,1,0.9024424572220838
9813,1,0.7442098964483655
9816,1,0.7104373274312508
9819,0,0.1644524182361947
9823,1,0.5080166036171629
9824,1,0.6877412301337591
9826,1,0.6466555911187677
9836,1,0.78880126557908
9847,1,0.8426033256021938
9857,1,0.5067007684026354
9859,0,0.3520261645975437
9861,1,0.8636772537542435
9864,0,0.022022137365110325
9870,1,0.3887005792766228
9872,0,0.43332920930608076
9876,0,0.3849970002988668
9880,1,0.6034373025365543
9886,1,0.4427604951728534
9887,1,0.8732425815976438
9891,1,0.8107676218316323
9897,0,0.6124404774234865
9900,1,0.5462750563653106
9903,1,0.7303923211517261
9904,1,0.8774487675606606
9914,1,0.7814260897994744
9915,1,0.897123236812965
9916,1,0.7516600593830487
9920,1,0.9779760832860392
9932,0,0.6556694912332398
9940,1,0.10668583263179153
9942,0,0.35997569162693577
9947,1,0.21857310658732343
9948,1,0.7543121217314924
9957,1,0.9945216351012569
9960,0,0.3484757849948925
9965,0,0.3244023372782987
9967,0,0.11530000910763197
9974,1,0.5037660966968934
9980,0,0.6173101383386569
9986,1,0.9818931806508929
9990,0,0.7484120845265623
9992,1,0.7814443719722731
9997,1,0.0974077646770509
10012,1,0.6100549538658139
7,0,0.8705016924897532
8,0,0.02710498684353222
17,0,0.4877686328781375
19,1,0.3770210243099062
23,1,0.7920588178371157
25,0,0.08528916668262658
26,1,0.5202818190602541
33,1,0.7062972602088589
41,1,0.5271364044310725
53,0,0.09180480363619485
68,0,0.2112146298358395
79,1,0.6266727895648112
84,1,0.9617151368641914
86,0,0.08557466826607014
98,1,0.6000246665299782
116,1,0.8664671615729223
124,0,0.07718211054120169
139,0,0.319861660185787
142,1,0.8868936992205818
148,1,0.9742726167450602
156,1,0.776332576265688
160,0,0.12800339405444675
163,1,0.8877694954683194
164,1,0.8809529660307927
174,1,0.8422732514548268
183,1,0.4529603086922679
188,1,0.773925131649168
194,0,0.4561214465782533
195,1,0.8603543609520081
201,0,0.14363864536271012
202,0,0.5368857056073955
205,0,0.06440169264630033
216,1,0.7720319424754114
227,0,0.47705109680671437
235,0,0.010366245647243479
242,0,0.27627026747406713
245,1,0.3590681811807925
247,1,0.5994172178075993
254,1,0.7625387920431721
257,1,0.9487160824000198
259,0,0.12968569509333489
265,0,0.6123283763322344
267,1,0.14824686608981635
271,1,0.21738456080771476
277,0,0.16493147163948818
279,0,0.31756501097047574
281,1,0.5699716613140997
283,0,0.39783291588775654
290,1,0.815947030312865
300,1,0.6867157911190681
314,0,0.09602096936598584
332,0,0.1710879449197106
343,0,0.3055482283617152
344,1,0.396627152880525
356,0,0.08107608008460994
357,1,0.2266127465960319
358,0,0.0523703582726355
359,0,0.3499629054288036
360,1,0.7740058731940128
362,0,0.6734569566883604
366,0,0.05011456177224839
370,1,0.9489746278373824
371,0,0.057700336178495536
378,0,0.026798581842925787
383,1,0.4821519333481117
387,0,0.03999123511125877
393,0,0.23998852494438463
397,0,0.8969936023618275
399,1,0.9323985106970143
408,1,0.8606269827177417
414,0,0.13278950699633998
424,0,0.46144607649242164
425,1,0.5563463511417183
432,0,0.7274446690347803
437,0,0.2191564309074445
442,1,0.5016559886052973
443,1,0.667281638037983
449,1,0.7104638247773617
460,0,0.09675380526076398
461,0,0.0892787766932807
465,0,0.1263750642078189
471,0,0.19387786416363628
476,1,0.7156224426814335
485,1,0.9449196935804751
491,0,0.022040275698199347
493,1,0.2659586864904287
500,0,0.6398917305092283
516,0,0.23291454809522724
520,0,0.4797731889484803
522,0,0.1474708619339863
523,1,0.5268009416778496
542,0,0.03776414710775166
547,1,0.45573443492126625
558,1,0.5648453828114144
563,1,0.6674179545085296
573,1,0.13752918049293025
579,1,0.22004721381466297
582,0,0.8116981762307692
588,0,0.48034061249013216
596,1,0.5717671182005623
598,0,0.43129501888141325
611,0,0.3321794078592
613,0,0.36344306454184716
629,0,0.6057362517218687
632,0,0.2732892808512885
640,1,0.8370103745179943
644,1,0.8856791385958804
647,0,0.2736748215141013
652,0,0.0718400862095972
657,1,0.4460191427785848
661,1,0.7923090454021251
670,0,0.4003520909819409
675,1,0.17231215050881843
686,1,0.46268867452402845
688,1,0.9895306410732402
693,1,0.47356612956845984
696,0,0.6813943396620586
698,0,0.1106858815750584
703,0,0.11147278825899426
715,0,0.056176384529730145
720,1,0.3558344628286478
724,1,0.8499554027469827
728,1,0.9237923923430638
730,0,0.5913181140573186
740,1,0.8231819610485248
768,0,0.009536016152970301
772,0,0.4387285766635161
773,1,0.5121350224253816
781,1,0.6861599257483538
782,1,0.3828656451057769
786,1,0.8663361556183272
789,0,0.0641933047737885
797,1,0.8725159713152093
818,0,0.5923998138705366
819,1,0.8710435449953389
837,1,0.681596045829342
840,1,0.8384080917369818
841,1,0.33763425844659983
856,1,0.23857828400546485
868,1,0.7155498477956805
870,1,0.7254009138962645
874,0,0.014646372537942641
875,0,0.189159108773455
876,0,0.664301165054449
886,1,0.7833788121768703
889,1,0.6080275347306483
896,0,0.17031844444828673
901,0,0.2548412820277083
903,0,0.19514311427544548
906,1,0.2818609365722105
910,1,0.2276213564082894
911,1,0.8945582772186395
914,1,0.8317703860158345
924,0,0.6178811895653458
930,0,0.09060932547505281
931,0,0.6697306597303884
936,0,0.0927674600367244
940,0,0.20059886461124804
943,0,0.007882701156881026
947,0,0.040724268912212196
949,1,0.5842715446984644
963,1,0.3836710462843485
973,1,0.6759003720883279
974,0,0.03435745883377751
977,1,0.8031296763384118
980,1,0.7290981736704132
986,0,0.33389198801481057
990,1,0.2546105220940461
999,0,0.018715902746126046
1012,1,0.37137956763609364
1014,0,0.5525814076866739
1020,1,0.1821217606881658
1024,0,0.02854545162651821
1032,0,0.27184192313091143
1036,1,0.6305362533289082
1038,0,0.8999320244223885
1044,1,0.5632276772769821
1055,0,0.27071968716025446
1065,1,0.4858118900705657
1068,0,0.34218396433490245
1071,0,0.19611477662291135
1081,0,0.8699118760488963
1086,0,0.7001558446568855
1089,0,0.12817031344056565
1090,1,0.3917096740913844
1092,0,0.03404609327422253
1103,1,0.9317704642665459
1106,0,0.23045520238546363
1107,1,0.6826008876785973
1111,1,0.41469891929949615
1117,1,0.9205071079415696
1125,0,0.45906734812205185
1131,0,0.06973040242020365
1133,1,0.9881384659596341
1135,0,0.05371905398068628
1138,1,0.7527409367461968
1139,1,0.5834311148022531
1141,1,0.5157020274512922
1142,0,0.10337776737529386
1144,0,0.8582987900896911
1160,0,0.16272641421675918
1170,1,0.8978911677505212
1172,0,0.16868923488981627
1179,1,0.9030615429358461
1186,0,0.5870764876265736
1197,1,0.9675599223653373
1207,0,0.5772703303842434
1208,0,0.2731812512613218
1214,1,0.7477821078402208
1217,1,0.38396552090798286
1228,1,0.34396098936114594
1229,1,0.9814631747761067
1237,0,0.13838941627047757
1238,1,0.8182117781751779
1239,1,0.9136965198160413
1244,1,0.6073017966194227
1247,0,0.10572555492253438
1258,1,0.9205791471699875
1265,1,0.43320739961329224
1276,0,0.04384983440230619
1284,0,0.14289829872478857
1285,1,0.9715144326678194
1300,0,0.6044874955814576
1304,1,0.7171134747493992
1308,1,0.9783405766371677
1310,0,0.21452834084789008
1312,0,0.6347621995373174
1326,0,0.15081820848024038
1327,1,0.9684170036584626
1337,1,0.7496286727161722
1349,1,0.4207122953394591
1357,1,0.985443330981463
1369,1,0.8871536580766465
1377,0,0.04480942924549468
1378,1,0.6546326655920872
1379,1,0.5579044094257374
1382,1,0.8258515403863927
1392,0,0.40195202303018523
1396,0,0.5211006144845666
1400,0,0.23679529694787366
1402,1,0.6291431115354018
1405,1,0.3690257080841608
1423,0,0.8337191341684015
1429,1,0.7407436398476103
1432,1,0.9380166556736209
1440,0,0.4043105112531392
1448,0,0.29197349708125936
1450,0,0.20816337638877097
1456,0,0.8012652865025334
1458,0,0.24308169431687862
1460,1,0.3607617377258233
1462,1,0.4922463838236714
1464,1,0.7267078759509779
1475,1,0.5431461259745001
1479,0,0.859842220375311
1487,0,0.12859713279966206
1493,1,0.6466598400215559
1498,1,0.8597075722926942
1509,0,0.4433504561135533
1511,0,0.1299157282794548
1518,0,0.10176306957870689
1520,1,0.6774310485994568
1523,0,0.05885510616286879
1530,1,0.5051700655456258
1538,1,0.9870632074941793
1547,0,0.40929612154316913
1549,1,0.5584142153485214
1550,1,0.819525665978733
1553,0,0.22557124247903118
1557,1,0.32567595067357175
1568,0,0.11401373462571639
1573,1,0.75322988960888
1574,0,0.18456532595577207
1578,1,0.9222659898737762
1588,0,0.4167406573521692
1589,0,0.13305568974901688
1590,1,0.6258608523915703
1593,1,0.18845476824239543
1595,0,0.4705160277448643
1603,1,0.45966026373760765
1611,0,0.043774219824551285
1614,0,0.07612599154768646
1628,0,0.42158764788961867
1629,1,0.8933849744027144
1630,1,0.329527400741069
1636,1,0.9134886609591172
1642,0,0.2502871388087396
1645,1,0.8128801769794591
1652,0,0.6367027832205492
1654,1,0.710335926207463
1669,1,0.9909225851086957
1674,0,0.39174934032349246
1675,0,0.497287691975796
1677,1,0.7627338004140081
1697,1,0.8125337205523151
1698,0,0.07335545075490896
1699,0,0.6329312549485041
1709,0,0.03863210656161641
1716,1,0.8130409166750355
1717,1,0.9122217466510542
1720,0,0.6839411037954871
1724,1,0.12404688840407074
1725,1,0.9372168480864598
1728,0,0.010102785070684104
1750,0,0.024973301452147222
1752,1,0.9944548812962353
1754,0,0.037318467741027476
1765,0,0.21939471550426362
1768,1,0.07484734034312052
1773,0,0.29914580631781007
1775,0,0.501242825805063
1777,1,0.31420098731095353
1779,1,0.5031829145316937
1782,1,0.6883303547657734
1788,0,0.20958122319238076
1801,0,0.4412236565379127
1810,1,0.7896014541455306
1813,0,0.010361371992772456
1815,1,0.5331994163663739
1816,1,0.9052592745018512
1820,0,0.12741506771256886
1822,0,0.18577551936385436
1828,1,0.9439366247928691
1830,0,0.6214386152116987
1837,1,0.5782396787459486
1843,1,0.41267327780116575
1846,1,0.9490638633260051
1847,0,0.401797176993397
1848,1,0.5697506828429538
1856,1,0.42539387176996757
1857,1,0.506469595263415
1862,0,0.4294644429514411
1864,0,0.07596046552963909
1867,0,0.5192314554842413
1879,0,0.12131891603963244
1886,0,0.540784687461738
1890,0,0.4571378123671601
1891,0,0.1412580262847418
1897,1,0.0983319027806218
1899,1,0.5283163644386384
1901,1,0.5181826796907517
1905,0,0.08631046377609282
1910,1,0.2365523074004022
1911,1,0.9668165378892292
1930,1,0.7942483411030525
1933,0,0.5001048415658004
1937,0,0.8035531691862765
1939,1,0.3555028452029965
1944,1,0.9491300503688016
1947,0,0.03768560246335463
1949,1,0.8363552026478223
1959,1,0.7778356487835913
1968,1,0.904940018149212
1969,1,0.7190279090178818
1975,0,0.06731829253471631
1992,1,0.20159128093490092
1997,1,0.7189457362306082
2000,0,0.19897687428800903
2002,0,0.7959584599440002
2004,0,0.06334053480971588
2006,1,0.4820174642471713
2008,0,0.2356123339074663
2010,1,0.6700732581879913
2011,0,0.2377486290565134
2012,1,0.6012041969752497
2015,0,0.28888027786677406
2016,1,0.08974690397599042
2017,1,0.4778054264316293
2020,0,0.6307116644546853
2022,1,0.9567265922303629
2024,1,0.6419809482811043
2038,1,0.8522752793367768
2039,0,0.09235542137021226
2042,0,0.02842459313501063
2045,0,0.01530236436186406
2047,0,0.369133703119869
2053,0,0.40649834766434007
2067,1,0.973555896562736
2071,0,0.286157852658083
2074,0,0.2791181232384615
2079,0,0.06897947462887076
2086,1,0.8056017903568703
2091,0,0.11917292676040026
2093,1,0.3463046542900361
2097,1,0.6954567729076019
2098,0,0.10251106487726827
2101,1,0.3900155023185323
2102,1,0.8811738600066299
2141,1,0.7173620940348961
2152,1,0.9638217252648456
2159,1,0.7266222916207399
2160,0,0.058583389054249965
2161,0,0.47878223827138117
2162,1,0.8337130278832441
2170,0,0.5878763720933345
2172,1,0.7245638821639516
2173,0,0.058368779153888155
2175,0,0.026412570859784396
2177,0,0.36740164671917636
2180,0,0.2890234384861368
2187,0,0.07340252142513536
2189,1,0.8070115379778767
2195,0,0.02996620452844139
2197,0,0.006159726555675586
2208,0,0.2770846249901268
2212,1,0.8177796430922313
2217,1,0.5176716146618273
2218,0,0.07030037110429273
2219,1,0.9422373891387827
2221,0,0.36684954351517013
2223,1,0.7268389671644467
2225,0,0.42878673717001015
2231,0,0.04005282435116859
2236,1,0.9506997435328282
2239,0,0.2934659343886901
2242,0,0.4813156926843481
2243,1,0.3274456660709378
2248,0,0.1072165867612378
2257,0,0.27304634111165715
2258,0,0.07793539785360105
2262,1,0.18195505199065887
2268,1,0.1256293930431563
2270,0,0.39975052188353183
2275,1,0.9793486891330763
2278,1,0.7503799018684002
2280,1,0.8678931106554564
2282,0,0.24200384036883363
2283,0,0.034181271156947524
2286,0,0.4342949511194458
2291,1,0.6347290729314681
2294,0,0.5482151442139328
2296,0,0.9183514090944238
2298,1,0.668583992434519
2308,1,0.8483957412709788
2310,1,0.4791371704037824
2312,0,0.17747600570994454
2316,1,0.5034381314383272
2321,0,0.37340468411282973
2325,1,0.5813915791641743
2326,0,0.169242531626057
2327,1,0.5746405457857574
2330,1,0.28902670783637274
2332,0,0.44185827016088913
2335,1,0.8395677116628878
2342,1,0.8281075771062225
2343,0,0.2325288738691475
2353,1,0.8312578195788342
2356,1,0.9522076949668504
2362,0,0.4854341414273279
2368,0,0.4158762721501534
2370,0,0.24524139410159196
2377,0,0.5875256208755184
2380,0,0.44527999661735956
2381,0,0.28100484708963447
2382,0,0.0653830874499434
2385,0,0.3426256719101212
2391,1,0.39711504462341785
2395,1,0.6708632386683561
2396,1,0.9600653266589951
2401,1,0.36213329618550905
2402,1,0.9596170103317428
2410,1,0.8885690184940781
2417,1,0.7659042155661708
2423,0,0.8234012929511193
2427,1,0.9812115677831899
2430,0,0.7855634878256883
2438,1,0.5745431124809095
2443,0,0.14294104665067733
2445,0,0.5373728624754222
2449,1,0.2561448740295682
2451,1,0.8299757199991561
2452,0,0.14013109653732228
2453,0,0.6536687024332787
2460,0,0.030990585986879697
2461,0,0.23695410058062538
